,index,UE1-CQI
0,3600,5.0
1,3601,5.0
2,3602,15.0
3,3603,11.0
4,3604,7.0
5,3605,8.0
6,3606,5.0
7,3607,9.0
8,3608,5.0
9,3609,8.0
10,3610,7.0
11,3611,7.0
12,3612,2.0
13,3613,4.0
14,3614,10.0
15,3615,7.0
16,3616,7.0
17,3617,7.0
18,3618,5.0
19,3619,5.0
20,3620,8.0
21,3621,7.0
22,3622,6.0
23,3623,7.0
24,3624,9.0
25,3625,10.0
26,3626,11.0
27,3627,10.0
28,3628,10.0
29,3629,10.0
30,3630,5.0
31,3631,10.0
32,3632,7.0
33,3633,8.0
34,3634,10.0
35,3635,6.0
36,3636,8.0
37,3637,7.0
38,3638,4.0
39,3639,11.0
40,3640,6.0
41,3641,9.0
42,3642,12.0
43,3643,10.0
44,3644,12.0
45,3645,10.0
46,3646,8.0
47,3647,4.0
48,3648,9.0
49,3649,5.0
50,3650,9.0
51,3651,2.0
52,3652,5.0
53,3653,4.0
54,3654,5.0
55,3655,3.0
56,3656,9.0
57,3657,6.0
58,3658,7.0
59,3659,10.0
60,3660,10.0
61,3661,7.0
62,3662,6.0
63,3663,8.0
64,3664,7.0
65,3665,4.0
66,3666,3.0
67,3667,10.0
68,3668,6.0
69,3669,11.0
70,3670,4.0
71,3671,6.0
72,3672,7.0
73,3673,6.0
74,3674,2.0
75,3675,6.0
76,3676,5.0
77,3677,5.0
78,3678,6.0
79,3679,4.0
80,3680,6.0
81,3681,7.0
82,3682,15.0
83,3683,7.0
84,3684,13.0
85,3685,13.0
86,3686,12.0
87,3687,7.0
88,3688,2.0
89,3689,13.0
90,3690,6.0
91,3691,10.0
92,3692,6.0
93,3693,5.0
94,3694,12.0
95,3695,15.0
96,3696,15.0
97,3697,12.0
98,3698,11.0
99,3699,11.0
100,3700,15.0
101,3701,15.0
102,3702,13.0
103,3703,14.0
104,3704,15.0
105,3705,15.0
106,3706,14.0
107,3707,15.0
108,3708,12.0
109,3709,15.0
110,3710,10.0
111,3711,11.0
112,3712,10.0
113,3713,15.0
114,3714,12.0
115,3715,12.0
116,3716,13.0
117,3717,15.0
118,3718,14.0
119,3719,11.0
120,3720,15.0
121,3721,15.0
122,3722,14.0
123,3723,14.0
124,3724,14.0
125,3725,15.0
126,3726,15.0
127,3727,15.0
128,3728,12.0
129,3729,15.0
130,3730,11.0
131,3731,11.0
132,3732,13.0
133,3733,13.0
134,3734,12.0
135,3735,14.0
136,3736,13.0
137,3737,9.0
138,3738,12.0
139,3739,8.0
140,3740,11.0
141,3741,10.0
142,3742,11.0
143,3743,13.0
144,3744,9.0
145,3745,14.0
146,3746,12.0
147,3747,15.0
148,3748,11.0
149,3749,15.0
150,3750,8.0
151,3751,9.0
152,3752,7.0
153,3753,14.0
154,3754,12.0
155,3755,11.0
156,3756,8.0
157,3757,10.0
158,3758,14.0
159,3759,11.0
160,3760,7.0
161,3761,8.0
162,3762,5.0
163,3763,6.0
164,3764,7.0
165,3765,9.0
166,3766,6.0
167,3767,5.0
168,3768,9.0
169,3769,11.0
170,3770,5.0
171,3771,13.0
172,3772,8.0
173,3773,6.0
174,3774,5.0
175,3775,5.0
176,3776,8.0
177,3777,8.0
178,3778,13.0
179,3779,5.0
180,3780,7.0
181,3781,6.0
182,3782,5.0
183,3783,6.0
184,3784,7.0
185,3785,10.0
186,3786,7.0
187,3787,12.0
188,3788,12.0
189,3789,10.0
190,3790,11.0
191,3791,11.0
192,3792,9.0
193,3793,12.0
194,3794,8.0
195,3795,5.0
196,3796,7.0
197,3797,9.0
198,3798,9.0
199,3799,8.0
200,3800,6.0
201,3801,11.0
202,3802,5.0
203,3803,9.0
204,3804,12.0
205,3805,5.0
206,3806,5.0
207,3807,10.0
208,3808,4.0
209,3809,4.0
210,3810,5.0
211,3811,9.0
212,3812,8.0
213,3813,8.0
214,3814,5.0
215,3815,4.0
216,3816,8.0
217,3817,7.0
218,3818,9.0
219,3819,7.0
220,3820,11.0
221,3821,7.0
222,3822,8.0
223,3823,7.0
224,3824,11.0
225,3825,9.0
226,3826,6.0
227,3827,11.0
228,3828,6.0
229,3829,12.0
230,3830,6.0
231,3831,11.0
232,3832,5.0
233,3833,8.0
234,3834,10.0
235,3835,9.0
236,3836,7.0
237,3837,6.0
238,3838,7.0
239,3839,5.0
240,3840,6.0
241,3841,8.0
242,3842,4.0
243,3843,6.0
244,3844,15.0
245,3845,9.0
246,3846,11.0
247,3847,11.0
248,3848,7.0
249,3849,10.0
250,3850,8.0
251,3851,9.0
252,3852,4.0
253,3853,10.0
254,3854,3.0
255,3855,7.0
256,3856,13.0
257,3857,13.0
258,3858,13.0
259,3859,15.0
260,3860,13.0
261,3861,11.0
262,3862,11.0
263,3863,14.0
264,3864,11.0
265,3865,13.0
266,3866,13.0
267,3867,12.0
268,3868,11.0
269,3869,15.0
270,3870,15.0
271,3871,9.0
272,3872,13.0
273,3873,13.0
274,3874,15.0
275,3875,11.0
276,3876,14.0
277,3877,12.0
278,3878,15.0
279,3879,13.0
280,3880,11.0
281,3881,9.0
282,3882,11.0
283,3883,14.0
284,3884,15.0
285,3885,13.0
286,3886,14.0
287,3887,15.0
288,3888,15.0
289,3889,14.0
290,3890,15.0
291,3891,12.0
292,3892,14.0
293,3893,12.0
294,3894,13.0
295,3895,11.0
296,3896,10.0
297,3897,15.0
298,3898,11.0
299,3899,13.0
300,3900,13.0
301,3901,6.0
302,3902,9.0
303,3903,7.0
304,3904,13.0
305,3905,13.0
306,3906,12.0
307,3907,13.0
308,3908,14.0
309,3909,15.0
310,3910,12.0
311,3911,13.0
312,3912,15.0
313,3913,11.0
314,3914,13.0
315,3915,10.0
316,3916,14.0
317,3917,11.0
318,3918,11.0
319,3919,14.0
320,3920,15.0
321,3921,10.0
322,3922,10.0
323,3923,9.0
324,3924,9.0
325,3925,8.0
326,3926,8.0
327,3927,11.0
328,3928,7.0
329,3929,8.0
330,3930,11.0
331,3931,5.0
332,3932,7.0
333,3933,5.0
334,3934,12.0
335,3935,7.0
336,3936,2.0
337,3937,4.0
338,3938,5.0
339,3939,8.0
340,3940,7.0
341,3941,5.0
