,index,UE1-CQI
0,14400,13.0
1,14401,15.0
2,14402,15.0
3,14403,12.0
4,14404,14.0
5,14405,14.0
6,14406,15.0
7,14407,15.0
8,14408,12.0
9,14409,11.0
10,14410,13.0
11,14411,14.0
12,14412,11.0
13,14413,13.0
14,14414,11.0
15,14415,12.0
16,14416,13.0
17,14417,13.0
18,14418,11.0
19,14419,13.0
20,14420,9.0
21,14421,13.0
22,14422,12.0
23,14423,14.0
24,14424,11.0
25,14425,14.0
26,14426,13.0
27,14427,15.0
28,14428,15.0
29,14429,14.0
30,14430,13.0
31,14431,11.0
32,14432,8.0
33,14433,12.0
34,14434,13.0
35,14435,13.0
36,14436,12.0
37,14437,15.0
38,14438,12.0
39,14439,13.0
40,14440,11.0
41,14441,10.0
42,14442,11.0
43,14443,9.0
44,14444,12.0
45,14445,10.0
46,14446,13.0
47,14447,15.0
48,14448,12.0
49,14449,15.0
50,14450,12.0
51,14451,9.0
52,14452,12.0
53,14453,7.0
54,14454,9.0
55,14455,4.0
56,14456,10.0
57,14457,12.0
58,14458,7.0
59,14459,6.0
60,14460,9.0
61,14461,6.0
62,14462,6.0
63,14463,8.0
64,14464,4.0
65,14465,12.0
66,14466,4.0
67,14467,7.0
68,14468,5.0
69,14469,10.0
70,14470,10.0
71,14471,6.0
72,14472,7.0
73,14473,6.0
74,14474,8.0
75,14475,10.0
76,14476,8.0
77,14477,7.0
78,14478,6.0
79,14479,11.0
80,14480,8.0
81,14481,9.0
82,14482,11.0
83,14483,14.0
84,14484,7.0
85,14485,11.0
86,14486,10.0
87,14487,8.0
88,14488,6.0
89,14489,12.0
90,14490,10.0
91,14491,5.0
92,14492,5.0
93,14493,9.0
94,14494,6.0
95,14495,11.0
96,14496,12.0
97,14497,7.0
98,14498,8.0
99,14499,7.0
100,14500,3.0
101,14501,7.0
102,14502,10.0
103,14503,9.0
104,14504,6.0
105,14505,6.0
106,14506,6.0
107,14507,6.0
108,14508,5.0
109,14509,7.0
110,14510,8.0
111,14511,5.0
112,14512,11.0
113,14513,7.0
114,14514,6.0
115,14515,9.0
116,14516,6.0
117,14517,7.0
118,14518,8.0
119,14519,5.0
120,14520,3.0
121,14521,12.0
122,14522,7.0
123,14523,15.0
124,14524,3.0
125,14525,7.0
126,14526,13.0
127,14527,8.0
128,14528,6.0
129,14529,5.0
130,14530,7.0
131,14531,8.0
132,14532,3.0
133,14533,6.0
134,14534,4.0
135,14535,12.0
136,14536,12.0
137,14537,11.0
138,14538,9.0
139,14539,11.0
140,14540,11.0
141,14541,2.0
142,14542,5.0
143,14543,11.0
144,14544,8.0
145,14545,5.0
146,14546,5.0
147,14547,7.0
148,14548,14.0
149,14549,15.0
150,14550,12.0
151,14551,15.0
152,14552,14.0
153,14553,14.0
154,14554,13.0
155,14555,15.0
156,14556,15.0
157,14557,12.0
158,14558,10.0
159,14559,11.0
160,14560,12.0
161,14561,11.0
162,14562,11.0
163,14563,13.0
164,14564,12.0
165,14565,11.0
166,14566,14.0
167,14567,11.0
168,14568,13.0
169,14569,15.0
170,14570,7.0
171,14571,11.0
172,14572,11.0
173,14573,14.0
174,14574,14.0
175,14575,15.0
176,14576,14.0
177,14577,13.0
178,14578,11.0
179,14579,14.0
180,14580,10.0
181,14581,14.0
182,14582,13.0
183,14583,13.0
184,14584,13.0
185,14585,13.0
186,14586,13.0
187,14587,13.0
188,14588,14.0
189,14589,12.0
190,14590,12.0
191,14591,13.0
192,14592,13.0
193,14593,6.0
194,14594,9.0
195,14595,7.0
196,14596,13.0
197,14597,10.0
198,14598,13.0
199,14599,13.0
200,14600,11.0
201,14601,12.0
202,14602,11.0
203,14603,10.0
204,14604,12.0
205,14605,8.0
206,14606,12.0
207,14607,11.0
208,14608,11.0
209,14609,15.0
210,14610,7.0
211,14611,6.0
212,14612,15.0
213,14613,14.0
214,14614,9.0
215,14615,8.0
216,14616,3.0
217,14617,4.0
218,14618,15.0
219,14619,10.0
220,14620,4.0
221,14621,10.0
222,14622,7.0
223,14623,10.0
224,14624,3.0
225,14625,12.0
226,14626,8.0
227,14627,9.0
228,14628,3.0
229,14629,7.0
230,14630,7.0
231,14631,6.0
232,14632,9.0
233,14633,5.0
234,14634,7.0
235,14635,8.0
236,14636,11.0
237,14637,4.0
238,14638,8.0
239,14639,11.0
240,14640,8.0
241,14641,9.0
242,14642,8.0
243,14643,10.0
244,14644,10.0
245,14645,13.0
246,14646,5.0
247,14647,13.0
248,14648,7.0
249,14649,8.0
250,14650,8.0
251,14651,12.0
252,14652,8.0
253,14653,7.0
254,14654,7.0
255,14655,9.0
256,14656,7.0
257,14657,10.0
258,14658,11.0
259,14659,11.0
260,14660,9.0
261,14661,9.0
262,14662,2.0
263,14663,10.0
264,14664,8.0
265,14665,9.0
266,14666,11.0
267,14667,8.0
268,14668,9.0
269,14669,6.0
270,14670,8.0
271,14671,6.0
272,14672,8.0
273,14673,6.0
274,14674,7.0
275,14675,9.0
276,14676,10.0
277,14677,5.0
278,14678,4.0
279,14679,8.0
280,14680,7.0
281,14681,10.0
282,14682,7.0
283,14683,11.0
284,14684,6.0
285,14685,15.0
286,14686,6.0
287,14687,6.0
288,14688,9.0
289,14689,6.0
290,14690,2.0
291,14691,2.0
292,14692,4.0
293,14693,6.0
294,14694,3.0
295,14695,5.0
296,14696,8.0
297,14697,5.0
298,14698,13.0
299,14699,10.0
300,14700,13.0
301,14701,9.0
302,14702,12.0
303,14703,5.0
304,14704,3.0
305,14705,9.0
306,14706,9.0
307,14707,3.0
308,14708,7.0
309,14709,6.0
310,14710,8.0
311,14711,14.0
312,14712,15.0
313,14713,14.0
314,14714,10.0
315,14715,13.0
316,14716,12.0
317,14717,11.0
318,14718,11.0
319,14719,13.0
320,14720,13.0
321,14721,11.0
322,14722,12.0
323,14723,10.0
324,14724,13.0
325,14725,15.0
326,14726,12.0
327,14727,14.0
328,14728,12.0
329,14729,14.0
330,14730,11.0
331,14731,9.0
332,14732,15.0
333,14733,14.0
334,14734,13.0
335,14735,15.0
336,14736,11.0
337,14737,9.0
338,14738,11.0
339,14739,11.0
340,14740,11.0
341,14741,15.0
342,14742,13.0
343,14743,10.0
344,14744,13.0
345,14745,15.0
346,14746,15.0
347,14747,10.0
348,14748,15.0
349,14749,12.0
350,14750,15.0
351,14751,13.0
352,14752,13.0
353,14753,14.0
354,14754,10.0
355,14755,7.0
356,14756,11.0
357,14757,11.0
358,14758,11.0
359,14759,9.0
360,14760,14.0
361,14761,11.0
362,14762,10.0
363,14763,15.0
364,14764,10.0
365,14765,11.0
366,14766,12.0
367,14767,10.0
368,14768,10.0
369,14769,12.0
370,14770,15.0
371,14771,15.0
372,14772,11.0
373,14773,9.0
374,14774,15.0
375,14775,10.0
376,14776,9.0
377,14777,5.0
378,14778,7.0
379,14779,5.0
380,14780,14.0
381,14781,15.0
382,14782,7.0
383,14783,7.0
384,14784,8.0
385,14785,11.0
386,14786,3.0
387,14787,9.0
388,14788,8.0
389,14789,6.0
390,14790,2.0
391,14791,5.0
392,14792,6.0
393,14793,11.0
394,14794,6.0
395,14795,5.0
396,14796,5.0
397,14797,6.0
398,14798,4.0
399,14799,8.0
400,14800,12.0
401,14801,10.0
402,14802,7.0
403,14803,12.0
404,14804,9.0
405,14805,11.0
406,14806,10.0
407,14807,13.0
408,14808,7.0
409,14809,14.0
410,14810,8.0
411,14811,10.0
412,14812,10.0
413,14813,10.0
414,14814,7.0
415,14815,6.0
416,14816,4.0
417,14817,6.0
418,14818,2.0
419,14819,10.0
420,14820,11.0
421,14821,9.0
422,14822,8.0
423,14823,5.0
424,14824,5.0
425,14825,5.0
426,14826,8.0
427,14827,8.0
428,14828,10.0
429,14829,8.0
430,14830,8.0
431,14831,6.0
432,14832,8.0
433,14833,8.0
434,14834,8.0
435,14835,6.0
436,14836,8.0
437,14837,3.0
438,14838,8.0
439,14839,13.0
440,14840,4.0
441,14841,12.0
442,14842,7.0
443,14843,10.0
444,14844,3.0
445,14845,11.0
446,14846,6.0
447,14847,12.0
448,14848,8.0
449,14849,7.0
450,14850,7.0
451,14851,7.0
452,14852,5.0
453,14853,7.0
454,14854,2.0
455,14855,6.0
456,14856,8.0
457,14857,9.0
458,14858,6.0
459,14859,5.0
460,14860,13.0
461,14861,8.0
462,14862,12.0
463,14863,13.0
464,14864,8.0
465,14865,6.0
466,14866,9.0
467,14867,12.0
468,14868,7.0
469,14869,8.0
470,14870,8.0
471,14871,6.0
472,14872,10.0
473,14873,13.0
474,14874,11.0
475,14875,14.0
476,14876,14.0
477,14877,15.0
478,14878,14.0
479,14879,11.0
480,14880,14.0
481,14881,11.0
482,14882,13.0
483,14883,15.0
484,14884,12.0
485,14885,10.0
486,14886,13.0
487,14887,13.0
488,14888,11.0
489,14889,13.0
490,14890,13.0
491,14891,11.0
492,14892,12.0
493,14893,15.0
494,14894,15.0
495,14895,15.0
496,14896,13.0
497,14897,15.0
498,14898,12.0
499,14899,12.0
500,14900,15.0
501,14901,12.0
502,14902,13.0
503,14903,15.0
504,14904,14.0
505,14905,12.0
506,14906,12.0
507,14907,15.0
508,14908,13.0
509,14909,15.0
510,14910,11.0
