,index,UE1-CQI
0,0,15.0
1,1,13.0
2,2,12.0
3,3,11.0
4,4,15.0
5,5,12.0
6,6,12.0
7,7,15.0
8,8,12.0
9,9,12.0
10,10,11.0
11,11,13.0
12,12,15.0
13,13,7.0
14,14,9.0
15,15,8.0
16,16,14.0
17,17,14.0
18,18,12.0
19,19,12.0
20,20,10.0
21,21,9.0
22,22,15.0
23,23,13.0
24,24,10.0
25,25,13.0
26,26,12.0
27,27,11.0
28,28,14.0
29,29,12.0
30,30,10.0
31,31,10.0
32,32,11.0
33,33,6.0
34,34,6.0
35,35,11.0
36,36,11.0
37,37,8.0
38,38,10.0
39,39,10.0
40,40,11.0
41,41,6.0
42,42,6.0
43,43,7.0
44,44,4.0
45,45,10.0
46,46,7.0
47,47,8.0
48,48,2.0
49,49,9.0
50,50,9.0
51,51,8.0
52,52,8.0
53,53,4.0
54,54,7.0
55,55,6.0
56,56,7.0
57,57,9.0
58,58,11.0
59,59,5.0
60,60,9.0
61,61,12.0
62,62,13.0
63,63,12.0
64,64,11.0
65,65,15.0
66,66,8.0
67,67,9.0
68,68,6.0
69,69,7.0
70,70,7.0
71,71,11.0
72,72,9.0
73,73,5.0
74,74,11.0
75,75,11.0
76,76,3.0
77,77,8.0
78,78,12.0
79,79,5.0
80,80,9.0
81,81,11.0
82,82,3.0
83,83,8.0
84,84,6.0
85,85,11.0
86,86,8.0
87,87,9.0
88,88,7.0
89,89,5.0
90,90,6.0
91,91,7.0
92,92,10.0
93,93,10.0
94,94,8.0
95,95,6.0
96,96,9.0
97,97,9.0
98,98,10.0
99,99,5.0
100,100,10.0
101,101,8.0
102,102,5.0
103,103,9.0
104,104,7.0
105,105,15.0
106,106,5.0
107,107,3.0
108,108,11.0
109,109,7.0
110,110,5.0
111,111,6.0
112,112,7.0
113,113,5.0
114,114,6.0
115,115,6.0
116,116,4.0
117,117,6.0
118,118,9.0
119,119,13.0
120,120,8.0
121,121,12.0
122,122,11.0
123,123,3.0
124,124,5.0
125,125,13.0
126,126,8.0
127,127,6.0
128,128,9.0
129,129,1.0
130,130,13.0
131,131,14.0
132,132,15.0
133,133,11.0
134,134,13.0
135,135,12.0
136,136,12.0
137,137,13.0
138,138,12.0
139,139,12.0
140,140,12.0
141,141,12.0
142,142,15.0
143,143,10.0
144,144,11.0
145,145,12.0
146,146,14.0
147,147,13.0
148,148,10.0
149,149,15.0
150,150,13.0
151,151,13.0
152,152,15.0
153,153,11.0
154,154,12.0
155,155,13.0
156,156,11.0
157,157,14.0
158,158,11.0
159,159,15.0
160,160,12.0
161,161,15.0
162,162,14.0
163,163,13.0
164,164,14.0
165,165,10.0
166,166,10.0
167,167,12.0
168,168,15.0
169,169,14.0
170,170,15.0
171,171,14.0
172,172,15.0
173,173,15.0
174,174,13.0
175,175,9.0
176,176,9.0
177,177,10.0
178,178,10.0
179,179,10.0
180,180,10.0
181,181,15.0
182,182,12.0
183,183,12.0
184,184,13.0
185,185,11.0
186,186,11.0
187,187,13.0
188,188,9.0
189,189,11.0
190,190,13.0
191,191,15.0
192,192,11.0
193,193,13.0
194,194,13.0
195,195,9.0
196,196,7.0
197,197,9.0
198,198,11.0
199,199,6.0
200,200,13.0
201,201,13.0
202,202,6.0
203,203,13.0
204,204,7.0
205,205,9.0
206,206,2.0
207,207,9.0
208,208,7.0
209,209,7.0
210,210,9.0
211,211,5.0
212,212,6.0
213,213,9.0
214,214,9.0
215,215,8.0
216,216,7.0
217,217,5.0
218,218,6.0
219,219,8.0
220,220,7.0
221,221,7.0
222,222,6.0
223,223,11.0
224,224,11.0
225,225,10.0
226,226,13.0
227,227,13.0
228,228,7.0
229,229,15.0
230,230,9.0
231,231,6.0
232,232,8.0
233,233,9.0
234,234,10.0
235,235,7.0
236,236,4.0
237,237,6.0
238,238,4.0
239,239,9.0
240,240,11.0
241,241,8.0
242,242,5.0
243,243,6.0
244,244,7.0
245,245,7.0
246,246,7.0
247,247,3.0
248,248,6.0
249,249,9.0
250,250,8.0
251,251,7.0
252,252,9.0
253,253,6.0
254,254,10.0
255,255,6.0
256,256,10.0
257,257,8.0
258,258,9.0
259,259,6.0
260,260,8.0
261,261,7.0
262,262,7.0
263,263,6.0
264,264,3.0
265,265,7.0
266,266,5.0
267,267,13.0
268,268,8.0
269,269,5.0
270,270,9.0
271,271,10.0
272,272,5.0
273,273,8.0
274,274,6.0
275,275,6.0
276,276,4.0
277,277,4.0
278,278,1.0
279,279,10.0
280,280,13.0
281,281,13.0
282,282,8.0
283,283,15.0
284,284,8.0
285,285,2.0
286,286,0.0
287,287,7.0
288,288,10.0
289,289,9.0
290,290,5.0
291,291,9.0
292,292,12.0
293,293,13.0
294,294,12.0
295,295,13.0
296,296,13.0
