,index,UE1-CQI
0,25200,4.0
1,25201,4.0
2,25202,6.0
3,25203,4.0
4,25204,8.0
5,25205,8.0
6,25206,9.0
7,25207,7.0
8,25208,9.0
9,25209,11.0
10,25210,6.0
11,25211,8.0
12,25212,5.0
13,25213,10.0
14,25214,2.0
15,25215,15.0
16,25216,4.0
17,25217,8.0
18,25218,12.0
19,25219,5.0
20,25220,7.0
21,25221,8.0
22,25222,4.0
23,25223,8.0
24,25224,10.0
25,25225,6.0
26,25226,8.0
27,25227,7.0
28,25228,14.0
29,25229,13.0
30,25230,12.0
31,25231,15.0
32,25232,7.0
33,25233,8.0
34,25234,6.0
35,25235,8.0
36,25236,9.0
37,25237,4.0
38,25238,4.0
39,25239,8.0
40,25240,10.0
41,25241,11.0
42,25242,11.0
43,25243,13.0
44,25244,13.0
45,25245,15.0
46,25246,13.0
47,25247,13.0
48,25248,12.0
49,25249,11.0
50,25250,12.0
51,25251,12.0
52,25252,12.0
53,25253,12.0
54,25254,14.0
55,25255,14.0
56,25256,10.0
57,25257,14.0
58,25258,12.0
59,25259,15.0
60,25260,11.0
61,25261,13.0
62,25262,11.0
63,25263,15.0
64,25264,12.0
65,25265,14.0
66,25266,14.0
67,25267,12.0
68,25268,10.0
69,25269,13.0
70,25270,11.0
71,25271,11.0
72,25272,14.0
73,25273,13.0
74,25274,12.0
75,25275,15.0
76,25276,15.0
77,25277,10.0
78,25278,12.0
79,25279,13.0
80,25280,15.0
81,25281,13.0
82,25282,12.0
83,25283,12.0
84,25284,13.0
85,25285,7.0
86,25286,10.0
87,25287,9.0
88,25288,15.0
89,25289,14.0
90,25290,10.0
91,25291,12.0
92,25292,14.0
93,25293,14.0
94,25294,11.0
95,25295,10.0
96,25296,12.0
97,25297,11.0
98,25298,7.0
99,25299,8.0
100,25300,14.0
101,25301,12.0
102,25302,11.0
103,25303,10.0
104,25304,12.0
105,25305,9.0
106,25306,9.0
107,25307,8.0
108,25308,7.0
109,25309,3.0
110,25310,11.0
111,25311,12.0
112,25312,4.0
113,25313,10.0
114,25314,9.0
115,25315,11.0
116,25316,5.0
117,25317,9.0
118,25318,8.0
119,25319,10.0
120,25320,7.0
121,25321,6.0
122,25322,10.0
123,25323,9.0
124,25324,9.0
125,25325,4.0
126,25326,8.0
127,25327,7.0
128,25328,9.0
129,25329,11.0
130,25330,5.0
131,25331,7.0
132,25332,11.0
133,25333,10.0
134,25334,10.0
135,25335,12.0
136,25336,12.0
137,25337,12.0
138,25338,5.0
139,25339,15.0
140,25340,4.0
141,25341,5.0
142,25342,9.0
143,25343,8.0
144,25344,8.0
145,25345,8.0
146,25346,5.0
147,25347,9.0
148,25348,5.0
149,25349,6.0
150,25350,13.0
151,25351,10.0
152,25352,10.0
153,25353,9.0
154,25354,6.0
155,25355,7.0
156,25356,7.0
157,25357,8.0
158,25358,4.0
159,25359,5.0
160,25360,7.0
161,25361,4.0
162,25362,6.0
163,25363,3.0
164,25364,8.0
165,25365,1.0
166,25366,9.0
167,25367,9.0
168,25368,6.0
169,25369,9.0
170,25370,10.0
171,25371,7.0
172,25372,8.0
173,25373,11.0
174,25374,4.0
175,25375,12.0
176,25376,7.0
177,25377,12.0
178,25378,7.0
179,25379,4.0
180,25380,6.0
181,25381,6.0
182,25382,5.0
183,25383,3.0
184,25384,7.0
185,25385,3.0
186,25386,5.0
187,25387,5.0
188,25388,3.0
189,25389,9.0
190,25390,11.0
191,25391,9.0
192,25392,11.0
193,25393,12.0
194,25394,11.0
195,25395,3.0
196,25396,8.0
197,25397,14.0
198,25398,8.0
199,25399,13.0
200,25400,5.0
201,25401,7.0
202,25402,13.0
203,25403,12.0
204,25404,15.0
205,25405,14.0
206,25406,15.0
207,25407,15.0
208,25408,12.0
209,25409,15.0
210,25410,15.0
211,25411,12.0
212,25412,12.0
213,25413,10.0
214,25414,13.0
215,25415,13.0
216,25416,13.0
217,25417,13.0
218,25418,13.0
219,25419,12.0
220,25420,10.0
221,25421,13.0
222,25422,11.0
223,25423,15.0
224,25424,12.0
225,25425,13.0
226,25426,10.0
227,25427,12.0
228,25428,15.0
229,25429,12.0
230,25430,13.0
231,25431,15.0
232,25432,14.0
233,25433,12.0
234,25434,13.0
235,25435,15.0
236,25436,14.0
237,25437,13.0
238,25438,15.0
239,25439,14.0
240,25440,11.0
241,25441,13.0
242,25442,15.0
243,25443,15.0
244,25444,13.0
245,25445,12.0
246,25446,10.0
247,25447,6.0
248,25448,9.0
249,25449,9.0
250,25450,12.0
251,25451,13.0
252,25452,12.0
253,25453,12.0
254,25454,13.0
255,25455,13.0
256,25456,11.0
257,25457,11.0
258,25458,9.0
259,25459,10.0
260,25460,12.0
261,25461,10.0
262,25462,13.0
263,25463,14.0
264,25464,8.0
265,25465,11.0
266,25466,10.0
267,25467,8.0
268,25468,8.0
269,25469,8.0
270,25470,6.0
271,25471,3.0
272,25472,10.0
273,25473,8.0
274,25474,6.0
275,25475,10.0
276,25476,10.0
277,25477,11.0
278,25478,5.0
279,25479,7.0
280,25480,8.0
281,25481,7.0
282,25482,4.0
283,25483,9.0
284,25484,11.0
285,25485,11.0
286,25486,9.0
287,25487,3.0
288,25488,9.0
289,25489,8.0
290,25490,3.0
291,25491,11.0
292,25492,10.0
293,25493,7.0
294,25494,10.0
295,25495,13.0
296,25496,10.0
297,25497,8.0
298,25498,10.0
299,25499,12.0
300,25500,8.0
