,index,UE1-CQI
0,18000,13.0
1,18001,12.0
2,18002,10.0
3,18003,11.0
4,18004,11.0
5,18005,13.0
6,18006,10.0
7,18007,9.0
8,18008,7.0
9,18009,9.0
10,18010,14.0
11,18011,15.0
12,18012,15.0
13,18013,12.0
14,18014,14.0
15,18015,7.0
16,18016,8.0
17,18017,10.0
18,18018,10.0
19,18019,5.0
20,18020,11.0
21,18021,8.0
22,18022,11.0
23,18023,8.0
24,18024,11.0
25,18025,7.0
26,18026,3.0
27,18027,9.0
28,18028,10.0
29,18029,7.0
30,18030,1.0
31,18031,8.0
32,18032,11.0
33,18033,10.0
34,18034,10.0
35,18035,6.0
36,18036,7.0
37,18037,7.0
38,18038,7.0
39,18039,9.0
40,18040,9.0
41,18041,8.0
42,18042,7.0
43,18043,9.0
44,18044,9.0
45,18045,8.0
46,18046,10.0
47,18047,12.0
48,18048,6.0
49,18049,11.0
50,18050,8.0
51,18051,6.0
52,18052,8.0
53,18053,10.0
54,18054,9.0
55,18055,6.0
56,18056,8.0
57,18057,10.0
58,18058,6.0
59,18059,9.0
60,18060,9.0
61,18061,9.0
62,18062,13.0
63,18063,8.0
64,18064,5.0
65,18065,6.0
66,18066,7.0
67,18067,5.0
68,18068,9.0
69,18069,5.0
70,18070,2.0
71,18071,4.0
72,18072,8.0
73,18073,6.0
74,18074,4.0
75,18075,7.0
76,18076,7.0
77,18077,9.0
78,18078,7.0
79,18079,13.0
80,18080,10.0
81,18081,11.0
82,18082,7.0
83,18083,8.0
84,18084,7.0
85,18085,11.0
86,18086,3.0
87,18087,12.0
88,18088,7.0
89,18089,5.0
90,18090,7.0
91,18091,6.0
92,18092,4.0
93,18093,6.0
94,18094,6.0
95,18095,3.0
96,18096,6.0
97,18097,6.0
98,18098,4.0
99,18099,7.0
100,18100,10.0
101,18101,15.0
102,18102,14.0
103,18103,9.0
104,18104,11.0
105,18105,7.0
106,18106,5.0
107,18107,7.0
108,18108,8.0
109,18109,5.0
110,18110,7.0
111,18111,2.0
112,18112,14.0
113,18113,11.0
114,18114,13.0
115,18115,12.0
116,18116,14.0
117,18117,15.0
118,18118,15.0
119,18119,11.0
120,18120,9.0
121,18121,13.0
122,18122,13.0
123,18123,15.0
124,18124,15.0
125,18125,12.0
126,18126,13.0
127,18127,14.0
128,18128,11.0
129,18129,15.0
130,18130,14.0
131,18131,13.0
132,18132,11.0
133,18133,14.0
134,18134,12.0
135,18135,11.0
136,18136,15.0
137,18137,15.0
138,18138,13.0
139,18139,9.0
140,18140,10.0
141,18141,14.0
142,18142,12.0
143,18143,12.0
144,18144,13.0
145,18145,11.0
146,18146,10.0
147,18147,11.0
148,18148,12.0
149,18149,11.0
150,18150,14.0
151,18151,15.0
152,18152,14.0
153,18153,14.0
154,18154,12.0
155,18155,9.0
156,18156,13.0
157,18157,9.0
158,18158,10.0
159,18159,9.0
160,18160,14.0
161,18161,15.0
162,18162,13.0
163,18163,14.0
164,18164,15.0
165,18165,11.0
166,18166,14.0
167,18167,11.0
168,18168,11.0
169,18169,10.0
170,18170,13.0
171,18171,10.0
172,18172,15.0
173,18173,15.0
174,18174,14.0
175,18175,11.0
176,18176,11.0
177,18177,11.0
178,18178,5.0
179,18179,7.0
180,18180,5.0
181,18181,3.0
182,18182,11.0
183,18183,8.0
184,18184,10.0
185,18185,11.0
186,18186,8.0
187,18187,6.0
188,18188,4.0
189,18189,8.0
190,18190,8.0
191,18191,7.0
192,18192,6.0
193,18193,7.0
194,18194,8.0
195,18195,9.0
196,18196,9.0
197,18197,4.0
198,18198,6.0
199,18199,8.0
200,18200,7.0
201,18201,9.0
202,18202,9.0
203,18203,7.0
204,18204,9.0
205,18205,13.0
206,18206,12.0
207,18207,13.0
208,18208,11.0
209,18209,12.0
210,18210,7.0
211,18211,15.0
212,18212,8.0
213,18213,4.0
214,18214,3.0
215,18215,8.0
216,18216,9.0
217,18217,4.0
218,18218,4.0
219,18219,9.0
220,18220,4.0
221,18221,10.0
222,18222,11.0
223,18223,8.0
224,18224,7.0
225,18225,11.0
226,18226,2.0
227,18227,9.0
228,18228,9.0
229,18229,8.0
230,18230,7.0
231,18231,5.0
232,18232,9.0
233,18233,10.0
234,18234,7.0
235,18235,6.0
236,18236,9.0
237,18237,4.0
238,18238,8.0
239,18239,9.0
240,18240,6.0
241,18241,7.0
242,18242,10.0
243,18243,5.0
244,18244,9.0
245,18245,10.0
246,18246,4.0
247,18247,9.0
248,18248,4.0
249,18249,10.0
250,18250,5.0
251,18251,6.0
252,18252,8.0
253,18253,10.0
254,18254,4.0
255,18255,9.0
256,18256,6.0
257,18257,7.0
258,18258,6.0
259,18259,9.0
260,18260,6.0
261,18261,6.0
262,18262,10.0
263,18263,9.0
264,18264,12.0
265,18265,14.0
266,18266,12.0
267,18267,7.0
268,18268,6.0
269,18269,12.0
270,18270,8.0
271,18271,3.0
272,18272,6.0
273,18273,8.0
274,18274,11.0
275,18275,15.0
276,18276,7.0
277,18277,13.0
278,18278,12.0
279,18279,12.0
280,18280,13.0
281,18281,13.0
282,18282,15.0
283,18283,14.0
284,18284,13.0
285,18285,15.0
286,18286,15.0
287,18287,14.0
288,18288,12.0
289,18289,14.0
290,18290,14.0
291,18291,15.0
292,18292,14.0
293,18293,10.0
294,18294,13.0
295,18295,15.0
296,18296,13.0
297,18297,13.0
298,18298,9.0
299,18299,15.0
300,18300,15.0
301,18301,13.0
302,18302,12.0
303,18303,13.0
304,18304,12.0
305,18305,9.0
306,18306,12.0
307,18307,14.0
308,18308,13.0
309,18309,15.0
310,18310,15.0
