,index,UE1-CQI
0,21600,5.0
1,21601,8.0
2,21602,5.0
3,21603,10.0
4,21604,7.0
5,21605,8.0
6,21606,7.0
7,21607,11.0
8,21608,10.0
9,21609,9.0
10,21610,7.0
11,21611,15.0
12,21612,9.0
13,21613,14.0
14,21614,10.0
15,21615,10.0
16,21616,9.0
17,21617,7.0
18,21618,9.0
19,21619,5.0
20,21620,5.0
21,21621,10.0
22,21622,8.0
23,21623,11.0
24,21624,12.0
25,21625,6.0
26,21626,10.0
27,21627,6.0
28,21628,7.0
29,21629,7.0
30,21630,4.0
31,21631,8.0
32,21632,8.0
33,21633,8.0
34,21634,6.0
35,21635,2.0
36,21636,4.0
37,21637,6.0
38,21638,9.0
39,21639,3.0
40,21640,9.0
41,21641,7.0
42,21642,11.0
43,21643,8.0
44,21644,7.0
45,21645,7.0
46,21646,8.0
47,21647,7.0
48,21648,4.0
49,21649,9.0
50,21650,4.0
51,21651,13.0
52,21652,2.0
53,21653,3.0
54,21654,10.0
55,21655,8.0
56,21656,7.0
57,21657,3.0
58,21658,6.0
59,21659,9.0
60,21660,2.0
61,21661,7.0
62,21662,3.0
63,21663,7.0
64,21664,9.0
65,21665,11.0
66,21666,11.0
67,21667,14.0
68,21668,11.0
69,21669,3.0
70,21670,5.0
71,21671,10.0
72,21672,7.0
73,21673,7.0
74,21674,8.0
75,21675,7.0
76,21676,15.0
77,21677,9.0
78,21678,12.0
79,21679,12.0
80,21680,13.0
81,21681,9.0
82,21682,14.0
83,21683,12.0
84,21684,8.0
85,21685,11.0
86,21686,13.0
87,21687,13.0
88,21688,9.0
89,21689,14.0
90,21690,13.0
91,21691,12.0
92,21692,14.0
93,21693,12.0
94,21694,13.0
95,21695,14.0
96,21696,14.0
97,21697,12.0
98,21698,11.0
99,21699,13.0
100,21700,10.0
101,21701,5.0
102,21702,14.0
103,21703,12.0
104,21704,15.0
105,21705,13.0
106,21706,13.0
107,21707,12.0
108,21708,12.0
109,21709,13.0
110,21710,14.0
111,21711,14.0
112,21712,15.0
113,21713,15.0
114,21714,15.0
115,21715,12.0
116,21716,14.0
117,21717,13.0
118,21718,15.0
119,21719,14.0
120,21720,13.0
121,21721,10.0
122,21722,10.0
123,21723,15.0
124,21724,14.0
125,21725,12.0
126,21726,14.0
127,21727,13.0
128,21728,12.0
129,21729,15.0
130,21730,13.0
131,21731,11.0
132,21732,9.0
133,21733,13.0
134,21734,10.0
135,21735,11.0
136,21736,15.0
137,21737,12.0
138,21738,11.0
139,21739,8.0
140,21740,15.0
141,21741,13.0
142,21742,9.0
143,21743,11.0
144,21744,9.0
145,21745,4.0
146,21746,8.0
147,21747,10.0
148,21748,8.0
149,21749,8.0
150,21750,9.0
151,21751,9.0
152,21752,3.0
153,21753,3.0
154,21754,8.0
155,21755,10.0
156,21756,6.0
157,21757,5.0
158,21758,12.0
159,21759,10.0
160,21760,9.0
161,21761,5.0
162,21762,7.0
163,21763,5.0
164,21764,3.0
165,21765,3.0
166,21766,7.0
167,21767,9.0
168,21768,9.0
169,21769,11.0
170,21770,12.0
171,21771,9.0
172,21772,9.0
173,21773,14.0
174,21774,7.0
175,21775,10.0
176,21776,7.0
177,21777,10.0
178,21778,11.0
179,21779,7.0
180,21780,5.0
181,21781,9.0
182,21782,8.0
183,21783,8.0
184,21784,3.0
185,21785,8.0
186,21786,13.0
187,21787,10.0
188,21788,5.0
189,21789,10.0
190,21790,6.0
191,21791,8.0
192,21792,5.0
193,21793,6.0
194,21794,6.0
195,21795,4.0
196,21796,6.0
197,21797,6.0
198,21798,9.0
199,21799,6.0
200,21800,9.0
201,21801,6.0
202,21802,8.0
203,21803,10.0
204,21804,5.0
205,21805,9.0
206,21806,12.0
207,21807,8.0
208,21808,6.0
209,21809,7.0
210,21810,1.0
211,21811,12.0
212,21812,5.0
213,21813,12.0
214,21814,5.0
215,21815,8.0
216,21816,9.0
217,21817,8.0
218,21818,8.0
219,21819,8.0
220,21820,4.0
221,21821,4.0
222,21822,5.0
223,21823,6.0
224,21824,5.0
225,21825,5.0
226,21826,12.0
227,21827,9.0
228,21828,10.0
