,index,UE2-CQI
0,25200,5.0
1,25201,8.0
2,25202,10.0
3,25203,13.0
4,25204,11.0
5,25205,15.0
6,25206,10.0
7,25207,6.0
8,25208,7.0
9,25209,14.0
10,25210,7.0
11,25211,11.0
12,25212,9.0
13,25213,9.0
14,25214,7.0
15,25215,11.0
16,25216,10.0
17,25217,13.0
18,25218,10.0
19,25219,12.0
20,25220,10.0
21,25221,11.0
22,25222,12.0
23,25223,8.0
24,25224,9.0
25,25225,8.0
26,25226,10.0
27,25227,13.0
28,25228,12.0
29,25229,11.0
30,25230,12.0
31,25231,14.0
32,25232,12.0
33,25233,14.0
34,25234,11.0
35,25235,5.0
36,25236,8.0
37,25237,11.0
38,25238,12.0
39,25239,15.0
40,25240,14.0
41,25241,15.0
42,25242,15.0
43,25243,15.0
44,25244,13.0
45,25245,15.0
46,25246,15.0
47,25247,13.0
48,25248,15.0
49,25249,15.0
50,25250,14.0
51,25251,15.0
52,25252,15.0
53,25253,15.0
54,25254,15.0
55,25255,14.0
56,25256,15.0
57,25257,12.0
58,25258,10.0
59,25259,14.0
60,25260,15.0
61,25261,15.0
62,25262,14.0
63,25263,13.0
64,25264,15.0
65,25265,12.0
66,25266,7.0
67,25267,9.0
68,25268,13.0
69,25269,14.0
70,25270,15.0
71,25271,15.0
72,25272,10.0
73,25273,15.0
74,25274,14.0
75,25275,15.0
76,25276,15.0
77,25277,15.0
78,25278,13.0
79,25279,15.0
80,25280,15.0
81,25281,9.0
82,25282,14.0
83,25283,13.0
84,25284,15.0
85,25285,7.0
86,25286,10.0
87,25287,11.0
88,25288,14.0
89,25289,14.0
90,25290,14.0
91,25291,15.0
92,25292,13.0
93,25293,15.0
94,25294,12.0
95,25295,13.0
96,25296,13.0
97,25297,14.0
98,25298,15.0
99,25299,7.0
100,25300,15.0
101,25301,14.0
102,25302,11.0
103,25303,9.0
104,25304,12.0
105,25305,14.0
106,25306,14.0
107,25307,13.0
108,25308,11.0
109,25309,7.0
110,25310,13.0
111,25311,12.0
112,25312,14.0
113,25313,7.0
114,25314,9.0
115,25315,5.0
116,25316,7.0
117,25317,7.0
118,25318,12.0
119,25319,9.0
120,25320,10.0
121,25321,10.0
122,25322,10.0
123,25323,6.0
124,25324,10.0
125,25325,8.0
126,25326,10.0
127,25327,11.0
128,25328,11.0
129,25329,11.0
130,25330,13.0
131,25331,8.0
132,25332,10.0
133,25333,7.0
134,25334,11.0
135,25335,14.0
