,index,UE2-CQI
0,43200,11.0
1,43201,11.0
2,43202,11.0
3,43203,13.0
4,43204,13.0
5,43205,10.0
6,43206,10.0
7,43207,10.0
8,43208,11.0
9,43209,7.0
10,43210,13.0
11,43211,11.0
12,43212,14.0
13,43213,14.0
14,43214,11.0
15,43215,10.0
16,43216,12.0
17,43217,11.0
18,43218,6.0
19,43219,9.0
20,43220,14.0
21,43221,13.0
22,43222,15.0
23,43223,15.0
24,43224,15.0
25,43225,15.0
26,43226,14.0
27,43227,13.0
28,43228,15.0
29,43229,11.0
30,43230,13.0
31,43231,13.0
32,43232,15.0
33,43233,14.0
34,43234,15.0
35,43235,15.0
36,43236,14.0
37,43237,13.0
38,43238,15.0
39,43239,13.0
40,43240,14.0
41,43241,15.0
42,43242,15.0
43,43243,13.0
44,43244,8.0
45,43245,15.0
46,43246,13.0
47,43247,15.0
48,43248,15.0
49,43249,13.0
50,43250,15.0
51,43251,15.0
52,43252,14.0
53,43253,15.0
54,43254,12.0
55,43255,13.0
56,43256,12.0
57,43257,13.0
58,43258,15.0
59,43259,15.0
60,43260,12.0
61,43261,14.0
62,43262,14.0
63,43263,14.0
64,43264,12.0
65,43265,11.0
66,43266,15.0
67,43267,11.0
68,43268,15.0
69,43269,8.0
70,43270,10.0
71,43271,13.0
72,43272,14.0
73,43273,13.0
74,43274,14.0
75,43275,12.0
76,43276,13.0
77,43277,13.0
78,43278,12.0
79,43279,11.0
80,43280,13.0
81,43281,12.0
82,43282,10.0
83,43283,12.0
84,43284,14.0
85,43285,9.0
86,43286,15.0
87,43287,13.0
88,43288,12.0
89,43289,11.0
90,43290,11.0
91,43291,8.0
92,43292,14.0
93,43293,15.0
94,43294,13.0
95,43295,11.0
96,43296,9.0
97,43297,9.0
98,43298,7.0
99,43299,10.0
100,43300,10.0
101,43301,11.0
102,43302,9.0
103,43303,7.0
104,43304,7.0
105,43305,8.0
106,43306,12.0
107,43307,7.0
108,43308,9.0
109,43309,8.0
110,43310,10.0
111,43311,8.0
112,43312,7.0
113,43313,6.0
114,43314,8.0
115,43315,12.0
116,43316,11.0
117,43317,15.0
118,43318,15.0
119,43319,15.0
120,43320,9.0
121,43321,15.0
122,43322,11.0
123,43323,9.0
124,43324,9.0
125,43325,9.0
126,43326,11.0
127,43327,8.0
128,43328,13.0
129,43329,11.0
130,43330,13.0
131,43331,8.0
132,43332,12.0
133,43333,12.0
134,43334,10.0
135,43335,6.0
136,43336,10.0
137,43337,11.0
138,43338,7.0
139,43339,12.0
140,43340,9.0
141,43341,11.0
142,43342,8.0
143,43343,14.0
144,43344,8.0
145,43345,10.0
146,43346,8.0
147,43347,10.0
148,43348,6.0
149,43349,7.0
150,43350,9.0
151,43351,10.0
152,43352,9.0
153,43353,12.0
154,43354,8.0
155,43355,8.0
156,43356,3.0
157,43357,14.0
158,43358,7.0
159,43359,15.0
160,43360,11.0
161,43361,10.0
162,43362,10.0
163,43363,8.0
164,43364,13.0
165,43365,11.0
166,43366,7.0
167,43367,11.0
168,43368,7.0
169,43369,10.0
170,43370,10.0
171,43371,11.0
172,43372,13.0
173,43373,11.0
174,43374,12.0
175,43375,14.0
176,43376,8.0
177,43377,14.0
178,43378,13.0
179,43379,12.0
180,43380,8.0
181,43381,8.0
182,43382,12.0
183,43383,12.0
