,index,UE2-CQI
0,36000,10.0
1,36001,14.0
2,36002,9.0
3,36003,13.0
4,36004,8.0
5,36005,10.0
6,36006,13.0
7,36007,7.0
8,36008,8.0
9,36009,9.0
10,36010,7.0
11,36011,11.0
12,36012,10.0
13,36013,9.0
14,36014,5.0
15,36015,9.0
16,36016,8.0
17,36017,10.0
18,36018,7.0
19,36019,7.0
20,36020,4.0
21,36021,10.0
22,36022,5.0
23,36023,8.0
24,36024,12.0
25,36025,9.0
26,36026,7.0
27,36027,12.0
28,36028,8.0
29,36029,15.0
30,36030,9.0
31,36031,13.0
32,36032,11.0
33,36033,6.0
34,36034,12.0
35,36035,10.0
36,36036,13.0
37,36037,11.0
38,36038,12.0
39,36039,12.0
40,36040,12.0
41,36041,7.0
42,36042,14.0
43,36043,9.0
44,36044,11.0
45,36045,9.0
46,36046,10.0
47,36047,12.0
48,36048,8.0
49,36049,12.0
50,36050,8.0
51,36051,10.0
52,36052,8.0
53,36053,8.0
54,36054,10.0
55,36055,10.0
56,36056,8.0
57,36057,8.0
58,36058,7.0
59,36059,10.0
60,36060,6.0
61,36061,9.0
62,36062,8.0
63,36063,10.0
64,36064,8.0
65,36065,8.0
66,36066,4.0
67,36067,14.0
68,36068,10.0
69,36069,15.0
70,36070,9.0
71,36071,6.0
72,36072,9.0
73,36073,11.0
74,36074,11.0
75,36075,8.0
76,36076,8.0
77,36077,9.0
78,36078,11.0
79,36079,9.0
80,36080,12.0
81,36081,7.0
82,36082,11.0
83,36083,13.0
84,36084,11.0
85,36085,12.0
86,36086,8.0
87,36087,11.0
88,36088,11.0
89,36089,7.0
90,36090,6.0
91,36091,10.0
92,36092,13.0
93,36093,12.0
94,36094,15.0
95,36095,15.0
96,36096,14.0
97,36097,15.0
98,36098,15.0
99,36099,15.0
100,36100,15.0
101,36101,15.0
102,36102,15.0
103,36103,11.0
104,36104,13.0
105,36105,15.0
106,36106,12.0
107,36107,15.0
108,36108,15.0
109,36109,15.0
110,36110,14.0
111,36111,13.0
112,36112,15.0
113,36113,15.0
114,36114,15.0
115,36115,15.0
116,36116,11.0
117,36117,14.0
118,36118,15.0
119,36119,13.0
120,36120,11.0
121,36121,13.0
122,36122,12.0
123,36123,14.0
124,36124,13.0
125,36125,15.0
126,36126,13.0
127,36127,15.0
128,36128,15.0
129,36129,13.0
130,36130,15.0
131,36131,15.0
132,36132,13.0
133,36133,13.0
134,36134,15.0
135,36135,12.0
136,36136,15.0
137,36137,15.0
138,36138,13.0
139,36139,8.0
140,36140,12.0
141,36141,12.0
142,36142,12.0
143,36143,14.0
144,36144,9.0
145,36145,12.0
146,36146,15.0
147,36147,15.0
148,36148,13.0
149,36149,15.0
150,36150,12.0
151,36151,11.0
152,36152,8.0
153,36153,5.0
154,36154,13.0
155,36155,15.0
156,36156,9.0
157,36157,11.0
158,36158,15.0
159,36159,9.0
160,36160,14.0
161,36161,9.0
162,36162,7.0
163,36163,12.0
164,36164,12.0
165,36165,13.0
166,36166,15.0
167,36167,7.0
168,36168,4.0
169,36169,13.0
170,36170,8.0
171,36171,7.0
172,36172,11.0
173,36173,9.0
174,36174,12.0
175,36175,12.0
176,36176,11.0
177,36177,6.0
178,36178,9.0
179,36179,8.0
180,36180,9.0
181,36181,10.0
182,36182,9.0
183,36183,8.0
184,36184,5.0
185,36185,7.0
186,36186,8.0
187,36187,10.0
188,36188,7.0
189,36189,10.0
190,36190,13.0
191,36191,15.0
192,36192,7.0
193,36193,15.0
194,36194,9.0
195,36195,8.0
196,36196,9.0
197,36197,10.0
198,36198,10.0
199,36199,9.0
200,36200,12.0
201,36201,9.0
202,36202,12.0
203,36203,11.0
204,36204,10.0
205,36205,9.0
206,36206,12.0
207,36207,9.0
208,36208,9.0
209,36209,8.0
210,36210,10.0
211,36211,12.0
212,36212,10.0
213,36213,5.0
214,36214,7.0
