,index,UE2-CQI
0,28800,4.0
1,28801,9.0
2,28802,14.0
3,28803,12.0
4,28804,13.0
5,28805,11.0
6,28806,15.0
7,28807,15.0
8,28808,15.0
9,28809,12.0
10,28810,15.0
11,28811,15.0
12,28812,15.0
13,28813,15.0
14,28814,11.0
15,28815,9.0
16,28816,14.0
17,28817,15.0
18,28818,15.0
19,28819,12.0
20,28820,15.0
21,28821,14.0
22,28822,14.0
23,28823,13.0
24,28824,15.0
25,28825,15.0
26,28826,11.0
27,28827,14.0
28,28828,15.0
29,28829,15.0
30,28830,15.0
31,28831,15.0
32,28832,15.0
33,28833,11.0
34,28834,11.0
35,28835,14.0
36,28836,15.0
37,28837,15.0
38,28838,12.0
39,28839,15.0
40,28840,14.0
41,28841,15.0
42,28842,15.0
43,28843,13.0
44,28844,15.0
45,28845,13.0
46,28846,12.0
47,28847,15.0
48,28848,11.0
49,28849,11.0
50,28850,12.0
51,28851,8.0
52,28852,10.0
53,28853,12.0
54,28854,15.0
55,28855,15.0
56,28856,15.0
57,28857,15.0
58,28858,15.0
59,28859,15.0
60,28860,11.0
61,28861,10.0
62,28862,13.0
63,28863,9.0
64,28864,14.0
65,28865,13.0
66,28866,11.0
67,28867,14.0
68,28868,15.0
69,28869,13.0
70,28870,12.0
71,28871,11.0
72,28872,9.0
73,28873,9.0
74,28874,9.0
75,28875,10.0
76,28876,9.0
77,28877,8.0
78,28878,7.0
79,28879,12.0
80,28880,11.0
81,28881,8.0
82,28882,12.0
83,28883,8.0
84,28884,9.0
85,28885,13.0
86,28886,9.0
87,28887,14.0
88,28888,7.0
89,28889,14.0
90,28890,10.0
91,28891,10.0
92,28892,10.0
93,28893,12.0
94,28894,7.0
95,28895,9.0
96,28896,10.0
97,28897,11.0
98,28898,8.0
99,28899,13.0
100,28900,15.0
101,28901,15.0
102,28902,10.0
103,28903,9.0
104,28904,7.0
105,28905,11.0
106,28906,15.0
107,28907,10.0
108,28908,7.0
109,28909,10.0
110,28910,12.0
111,28911,10.0
112,28912,11.0
113,28913,11.0
114,28914,13.0
115,28915,8.0
116,28916,12.0
117,28917,8.0
118,28918,15.0
119,28919,11.0
120,28920,9.0
121,28921,9.0
122,28922,8.0
123,28923,10.0
124,28924,8.0
125,28925,12.0
126,28926,11.0
127,28927,10.0
128,28928,10.0
129,28929,6.0
130,28930,8.0
131,28931,10.0
132,28932,14.0
133,28933,9.0
134,28934,8.0
135,28935,12.0
136,28936,10.0
137,28937,7.0
138,28938,8.0
139,28939,12.0
140,28940,4.0
141,28941,14.0
142,28942,11.0
143,28943,7.0
144,28944,12.0
145,28945,13.0
146,28946,12.0
147,28947,9.0
148,28948,9.0
149,28949,8.0
150,28950,11.0
151,28951,9.0
152,28952,15.0
153,28953,6.0
154,28954,10.0
155,28955,9.0
156,28956,15.0
157,28957,15.0
158,28958,13.0
159,28959,8.0
160,28960,12.0
161,28961,8.0
162,28962,12.0
163,28963,11.0
164,28964,12.0
165,28965,12.0
166,28966,12.0
167,28967,14.0
168,28968,12.0
169,28969,15.0
170,28970,14.0
171,28971,14.0
172,28972,15.0
173,28973,15.0
174,28974,15.0
175,28975,15.0
176,28976,15.0
177,28977,13.0
178,28978,15.0
179,28979,14.0
180,28980,15.0
181,28981,15.0
182,28982,15.0
183,28983,15.0
184,28984,15.0
185,28985,13.0
186,28986,13.0
187,28987,15.0
188,28988,14.0
189,28989,14.0
190,28990,15.0
191,28991,15.0
192,28992,13.0
193,28993,15.0
194,28994,15.0
195,28995,15.0
196,28996,13.0
197,28997,11.0
198,28998,11.0
199,28999,15.0
200,29000,13.0
201,29001,10.0
202,29002,11.0
203,29003,12.0
204,29004,12.0
205,29005,15.0
206,29006,15.0
207,29007,15.0
208,29008,13.0
209,29009,15.0
210,29010,12.0
211,29011,6.0
212,29012,10.0
213,29013,10.0
214,29014,14.0
215,29015,15.0
216,29016,11.0
217,29017,9.0
218,29018,15.0
219,29019,12.0
220,29020,13.0
221,29021,14.0
222,29022,9.0
223,29023,13.0
224,29024,15.0
225,29025,10.0
226,29026,15.0
227,29027,12.0
228,29028,10.0
229,29029,13.0
230,29030,15.0
231,29031,12.0
232,29032,14.0
233,29033,12.0
234,29034,6.0
235,29035,12.0
236,29036,11.0
237,29037,8.0
238,29038,7.0
239,29039,10.0
240,29040,12.0
241,29041,11.0
242,29042,12.0
243,29043,13.0
244,29044,8.0
245,29045,7.0
246,29046,8.0
247,29047,8.0
248,29048,8.0
249,29049,8.0
250,29050,9.0
251,29051,8.0
252,29052,10.0
253,29053,9.0
254,29054,9.0
255,29055,9.0
256,29056,9.0
257,29057,6.0
258,29058,9.0
259,29059,8.0
260,29060,11.0
261,29061,10.0
262,29062,13.0
263,29063,15.0
264,29064,11.0
265,29065,14.0
266,29066,10.0
