,index,UE2-CQI
0,39600,10.0
1,39601,8.0
2,39602,11.0
3,39603,11.0
4,39604,11.0
5,39605,8.0
6,39606,9.0
7,39607,7.0
8,39608,14.0
9,39609,13.0
10,39610,15.0
11,39611,13.0
12,39612,11.0
13,39613,9.0
14,39614,8.0
15,39615,8.0
16,39616,13.0
17,39617,5.0
18,39618,7.0
19,39619,9.0
20,39620,9.0
21,39621,8.0
22,39622,5.0
23,39623,9.0
24,39624,6.0
25,39625,12.0
26,39626,7.0
27,39627,12.0
28,39628,10.0
29,39629,11.0
30,39630,6.0
31,39631,11.0
32,39632,10.0
33,39633,10.0
34,39634,10.0
35,39635,11.0
36,39636,4.0
37,39637,6.0
38,39638,11.0
39,39639,13.0
40,39640,10.0
41,39641,12.0
42,39642,5.0
43,39643,14.0
44,39644,11.0
45,39645,4.0
46,39646,12.0
47,39647,11.0
48,39648,15.0
49,39649,12.0
50,39650,15.0
51,39651,12.0
52,39652,10.0
53,39653,9.0
54,39654,9.0
55,39655,10.0
56,39656,12.0
57,39657,10.0
58,39658,15.0
59,39659,15.0
60,39660,10.0
61,39661,13.0
62,39662,15.0
63,39663,15.0
64,39664,13.0
65,39665,13.0
66,39666,15.0
67,39667,13.0
68,39668,12.0
69,39669,15.0
70,39670,13.0
71,39671,14.0
72,39672,15.0
73,39673,15.0
74,39674,15.0
75,39675,15.0
76,39676,15.0
77,39677,15.0
78,39678,15.0
79,39679,15.0
80,39680,15.0
81,39681,15.0
82,39682,15.0
83,39683,15.0
84,39684,14.0
85,39685,15.0
86,39686,15.0
87,39687,15.0
88,39688,15.0
89,39689,15.0
90,39690,12.0
91,39691,14.0
92,39692,12.0
93,39693,12.0
94,39694,14.0
95,39695,9.0
96,39696,15.0
97,39697,14.0
98,39698,15.0
99,39699,15.0
100,39700,13.0
101,39701,11.0
102,39702,11.0
103,39703,12.0
104,39704,11.0
105,39705,10.0
106,39706,11.0
107,39707,13.0
108,39708,15.0
109,39709,15.0
110,39710,11.0
111,39711,9.0
112,39712,15.0
113,39713,13.0
114,39714,13.0
115,39715,13.0
116,39716,13.0
117,39717,13.0
118,39718,13.0
119,39719,14.0
120,39720,8.0
121,39721,11.0
122,39722,13.0
123,39723,7.0
124,39724,11.0
125,39725,12.0
126,39726,13.0
127,39727,10.0
128,39728,13.0
129,39729,8.0
130,39730,9.0
131,39731,5.0
132,39732,7.0
133,39733,7.0
134,39734,10.0
135,39735,13.0
136,39736,11.0
137,39737,9.0
138,39738,8.0
139,39739,13.0
140,39740,10.0
141,39741,14.0
142,39742,7.0
143,39743,11.0
144,39744,10.0
145,39745,9.0
146,39746,12.0
147,39747,5.0
148,39748,7.0
149,39749,9.0
150,39750,10.0
151,39751,8.0
152,39752,13.0
153,39753,14.0
154,39754,14.0
155,39755,11.0
156,39756,10.0
157,39757,11.0
158,39758,13.0
159,39759,8.0
160,39760,8.0
161,39761,8.0
162,39762,14.0
163,39763,7.0
164,39764,8.0
165,39765,7.0
166,39766,10.0
167,39767,9.0
168,39768,14.0
169,39769,12.0
170,39770,15.0
171,39771,10.0
172,39772,9.0
173,39773,10.0
174,39774,6.0
175,39775,10.0
176,39776,7.0
177,39777,8.0
178,39778,12.0
179,39779,10.0
180,39780,8.0
181,39781,9.0
182,39782,7.0
183,39783,9.0
184,39784,5.0
185,39785,8.0
186,39786,11.0
187,39787,6.0
188,39788,10.0
189,39789,12.0
190,39790,12.0
191,39791,12.0
192,39792,7.0
193,39793,10.0
194,39794,9.0
195,39795,13.0
196,39796,11.0
197,39797,7.0
198,39798,13.0
199,39799,11.0
200,39800,11.0
201,39801,4.0
202,39802,14.0
203,39803,11.0
204,39804,12.0
205,39805,6.0
206,39806,10.0
207,39807,11.0
208,39808,9.0
209,39809,11.0
210,39810,15.0
211,39811,15.0
212,39812,15.0
213,39813,4.0
214,39814,8.0
215,39815,10.0
216,39816,11.0
217,39817,8.0
218,39818,13.0
219,39819,14.0
220,39820,12.0
221,39821,15.0
222,39822,15.0
223,39823,15.0
224,39824,14.0
225,39825,15.0
226,39826,12.0
227,39827,14.0
228,39828,15.0
229,39829,11.0
230,39830,15.0
231,39831,15.0
232,39832,15.0
233,39833,15.0
234,39834,15.0
235,39835,8.0
236,39836,13.0
237,39837,15.0
238,39838,15.0
239,39839,15.0
