,index,UE2-CQI
0,32400,11.0
1,32401,8.0
2,32402,11.0
3,32403,15.0
4,32404,14.0
5,32405,11.0
6,32406,11.0
7,32407,15.0
8,32408,13.0
9,32409,14.0
10,32410,13.0
11,32411,12.0
12,32412,13.0
13,32413,8.0
14,32414,8.0
15,32415,11.0
16,32416,11.0
17,32417,15.0
18,32418,12.0
19,32419,15.0
20,32420,11.0
21,32421,15.0
22,32422,12.0
23,32423,15.0
24,32424,14.0
25,32425,11.0
26,32426,11.0
27,32427,7.0
28,32428,15.0
29,32429,12.0
30,32430,15.0
31,32431,15.0
32,32432,13.0
33,32433,14.0
34,32434,10.0
35,32435,10.0
36,32436,10.0
37,32437,12.0
38,32438,7.0
39,32439,12.0
40,32440,13.0
41,32441,7.0
42,32442,9.0
43,32443,6.0
44,32444,10.0
45,32445,9.0
46,32446,9.0
47,32447,10.0
48,32448,13.0
49,32449,11.0
50,32450,8.0
51,32451,7.0
52,32452,10.0
53,32453,11.0
54,32454,10.0
55,32455,12.0
56,32456,10.0
57,32457,10.0
58,32458,10.0
59,32459,5.0
60,32460,12.0
61,32461,9.0
62,32462,11.0
63,32463,10.0
64,32464,13.0
65,32465,15.0
66,32466,7.0
67,32467,15.0
68,32468,12.0
69,32469,13.0
70,32470,3.0
71,32471,10.0
72,32472,12.0
73,32473,13.0
74,32474,11.0
75,32475,11.0
76,32476,11.0
77,32477,6.0
78,32478,9.0
79,32479,6.0
80,32480,10.0
81,32481,6.0
82,32482,9.0
83,32483,10.0
84,32484,14.0
85,32485,7.0
86,32486,9.0
87,32487,12.0
88,32488,6.0
89,32489,5.0
90,32490,7.0
91,32491,12.0
92,32492,9.0
93,32493,7.0
94,32494,6.0
95,32495,10.0
96,32496,11.0
97,32497,7.0
98,32498,11.0
99,32499,9.0
100,32500,12.0
101,32501,8.0
102,32502,11.0
103,32503,14.0
104,32504,10.0
105,32505,14.0
106,32506,11.0
107,32507,9.0
108,32508,11.0
109,32509,15.0
110,32510,13.0
111,32511,8.0
112,32512,10.0
113,32513,11.0
114,32514,12.0
115,32515,11.0
116,32516,11.0
117,32517,7.0
118,32518,15.0
119,32519,12.0
120,32520,11.0
121,32521,13.0
122,32522,15.0
123,32523,15.0
124,32524,9.0
125,32525,6.0
126,32526,9.0
127,32527,10.0
128,32528,13.0
129,32529,11.0
130,32530,15.0
131,32531,14.0
132,32532,15.0
133,32533,15.0
134,32534,15.0
135,32535,15.0
136,32536,13.0
137,32537,13.0
138,32538,15.0
139,32539,15.0
140,32540,12.0
141,32541,14.0
142,32542,14.0
143,32543,15.0
144,32544,15.0
145,32545,15.0
146,32546,15.0
147,32547,15.0
148,32548,15.0
149,32549,11.0
150,32550,15.0
151,32551,14.0
152,32552,12.0
153,32553,14.0
154,32554,13.0
155,32555,12.0
156,32556,15.0
157,32557,15.0
158,32558,12.0
159,32559,14.0
160,32560,13.0
161,32561,15.0
162,32562,15.0
163,32563,13.0
164,32564,15.0
165,32565,15.0
166,32566,13.0
167,32567,12.0
168,32568,15.0
169,32569,12.0
170,32570,15.0
171,32571,11.0
172,32572,11.0
173,32573,14.0
174,32574,14.0
175,32575,9.0
176,32576,10.0
177,32577,9.0
178,32578,15.0
179,32579,9.0
180,32580,10.0
181,32581,15.0
182,32582,12.0
183,32583,15.0
184,32584,10.0
185,32585,14.0
186,32586,15.0
187,32587,9.0
188,32588,15.0
189,32589,8.0
190,32590,11.0
191,32591,15.0
192,32592,13.0
193,32593,15.0
194,32594,15.0
195,32595,9.0
196,32596,13.0
197,32597,10.0
198,32598,9.0
199,32599,10.0
200,32600,9.0
201,32601,10.0
202,32602,7.0
203,32603,9.0
204,32604,11.0
205,32605,5.0
206,32606,7.0
207,32607,7.0
208,32608,6.0
209,32609,6.0
210,32610,11.0
211,32611,8.0
212,32612,9.0
213,32613,12.0
214,32614,10.0
215,32615,7.0
216,32616,9.0
217,32617,9.0
218,32618,14.0
219,32619,11.0
220,32620,7.0
221,32621,7.0
222,32622,9.0
223,32623,7.0
224,32624,12.0
225,32625,12.0
226,32626,14.0
227,32627,15.0
228,32628,9.0
229,32629,14.0
230,32630,8.0
231,32631,6.0
232,32632,10.0
233,32633,7.0
234,32634,9.0
235,32635,9.0
236,32636,12.0
237,32637,6.0
238,32638,7.0
239,32639,10.0
240,32640,14.0
241,32641,10.0
242,32642,13.0
243,32643,10.0
244,32644,10.0
245,32645,9.0
246,32646,9.0
247,32647,12.0
248,32648,9.0
249,32649,5.0
250,32650,8.0
251,32651,8.0
252,32652,7.0
253,32653,8.0
254,32654,9.0
255,32655,8.0
256,32656,7.0
257,32657,7.0
258,32658,10.0
259,32659,12.0
260,32660,7.0
261,32661,11.0
262,32662,13.0
263,32663,7.0
264,32664,7.0
265,32665,13.0
266,32666,7.0
267,32667,12.0
268,32668,9.0
269,32669,9.0
270,32670,9.0
271,32671,8.0
272,32672,7.0
273,32673,9.0
274,32674,9.0
275,32675,7.0
276,32676,10.0
277,32677,11.0
278,32678,10.0
279,32679,9.0
280,32680,14.0
281,32681,15.0
282,32682,14.0
283,32683,15.0
284,32684,11.0
285,32685,11.0
286,32686,8.0
287,32687,10.0
288,32688,9.0
289,32689,7.0
290,32690,15.0
291,32691,13.0
292,32692,13.0
293,32693,15.0
294,32694,15.0
295,32695,15.0
296,32696,15.0
297,32697,13.0
298,32698,15.0
299,32699,15.0
300,32700,15.0
301,32701,13.0
302,32702,15.0
303,32703,15.0
304,32704,14.0
305,32705,12.0
306,32706,15.0
307,32707,15.0
308,32708,15.0
309,32709,15.0
310,32710,15.0
311,32711,15.0
312,32712,15.0
313,32713,15.0
314,32714,14.0
315,32715,15.0
316,32716,15.0
317,32717,15.0
318,32718,14.0
319,32719,14.0
320,32720,13.0
321,32721,15.0
322,32722,15.0
323,32723,15.0
324,32724,15.0
325,32725,14.0
326,32726,15.0
327,32727,12.0
328,32728,12.0
329,32729,12.0
330,32730,15.0
331,32731,13.0
332,32732,15.0
333,32733,15.0
334,32734,11.0
335,32735,15.0
336,32736,11.0
337,32737,9.0
338,32738,8.0
339,32739,10.0
340,32740,14.0
341,32741,13.0
342,32742,15.0
343,32743,15.0
344,32744,10.0
345,32745,13.0
346,32746,13.0
347,32747,12.0
348,32748,13.0
349,32749,10.0
350,32750,12.0
351,32751,11.0
352,32752,10.0
353,32753,15.0
354,32754,14.0
355,32755,15.0
356,32756,15.0
357,32757,13.0
358,32758,10.0
359,32759,10.0
360,32760,5.0
361,32761,11.0
362,32762,10.0
363,32763,13.0
364,32764,8.0
365,32765,12.0
366,32766,8.0
367,32767,11.0
368,32768,10.0
369,32769,13.0
370,32770,9.0
371,32771,10.0
372,32772,10.0
373,32773,12.0
374,32774,5.0
375,32775,11.0
376,32776,8.0
377,32777,8.0
378,32778,9.0
379,32779,11.0
380,32780,8.0
381,32781,7.0
382,32782,8.0
383,32783,9.0
384,32784,10.0
385,32785,11.0
386,32786,11.0
387,32787,15.0
388,32788,14.0
389,32789,15.0
390,32790,6.0
391,32791,10.0
392,32792,11.0
393,32793,8.0
394,32794,14.0
395,32795,8.0
396,32796,7.0
397,32797,8.0
398,32798,12.0
399,32799,12.0
400,32800,7.0
401,32801,10.0
402,32802,15.0
403,32803,5.0
404,32804,10.0
405,32805,9.0
406,32806,4.0
407,32807,10.0
408,32808,12.0
409,32809,10.0
410,32810,10.0
411,32811,15.0
412,32812,12.0
413,32813,12.0
414,32814,7.0
415,32815,15.0
416,32816,11.0
417,32817,7.0
418,32818,10.0
419,32819,12.0
420,32820,5.0
421,32821,13.0
422,32822,10.0
423,32823,10.0
424,32824,12.0
425,32825,11.0
426,32826,4.0
427,32827,15.0
428,32828,8.0
429,32829,15.0
430,32830,13.0
431,32831,9.0
432,32832,10.0
433,32833,12.0
434,32834,7.0
435,32835,10.0
436,32836,15.0
437,32837,12.0
438,32838,14.0
439,32839,10.0
440,32840,10.0
441,32841,11.0
442,32842,14.0
443,32843,7.0
444,32844,12.0
445,32845,14.0
446,32846,14.0
447,32847,9.0
448,32848,10.0
449,32849,10.0
450,32850,10.0
451,32851,8.0
452,32852,14.0
453,32853,14.0
454,32854,14.0
455,32855,14.0
456,32856,15.0
457,32857,15.0
458,32858,15.0
459,32859,15.0
460,32860,13.0
461,32861,15.0
462,32862,13.0
463,32863,15.0
464,32864,15.0
465,32865,15.0
466,32866,15.0
467,32867,15.0
468,32868,15.0
469,32869,15.0
470,32870,15.0
471,32871,12.0
472,32872,15.0
473,32873,15.0
474,32874,15.0
475,32875,15.0
476,32876,14.0
477,32877,15.0
478,32878,15.0
479,32879,13.0
480,32880,14.0
481,32881,15.0
482,32882,14.0
483,32883,15.0
484,32884,15.0
485,32885,15.0
486,32886,15.0
487,32887,15.0
488,32888,15.0
489,32889,14.0
490,32890,11.0
491,32891,15.0
492,32892,15.0
493,32893,10.0
494,32894,15.0
495,32895,13.0
496,32896,9.0
497,32897,14.0
498,32898,15.0
499,32899,7.0
500,32900,12.0
501,32901,11.0
502,32902,15.0
503,32903,13.0
