,index,UE2-CQI
0,3600,7.0
1,3601,8.0
2,3602,3.0
3,3603,10.0
4,3604,11.0
5,3605,10.0
6,3606,11.0
7,3607,14.0
8,3608,9.0
9,3609,8.0
10,3610,4.0
11,3611,9.0
12,3612,6.0
13,3613,8.0
14,3614,7.0
15,3615,7.0
16,3616,5.0
17,3617,10.0
18,3618,15.0
19,3619,11.0
20,3620,15.0
21,3621,7.0
22,3622,10.0
23,3623,5.0
24,3624,8.0
25,3625,13.0
26,3626,10.0
27,3627,13.0
28,3628,13.0
29,3629,10.0
30,3630,8.0
31,3631,14.0
32,3632,6.0
33,3633,8.0
34,3634,8.0
35,3635,10.0
36,3636,9.0
37,3637,6.0
38,3638,6.0
39,3639,7.0
40,3640,12.0
41,3641,6.0
42,3642,15.0
43,3643,10.0
44,3644,13.0
45,3645,10.0
46,3646,10.0
47,3647,10.0
48,3648,6.0
49,3649,8.0
50,3650,10.0
51,3651,10.0
52,3652,9.0
53,3653,10.0
54,3654,10.0
55,3655,11.0
56,3656,7.0
57,3657,13.0
58,3658,8.0
59,3659,10.0
60,3660,5.0
61,3661,7.0
62,3662,11.0
63,3663,8.0
64,3664,11.0
65,3665,7.0
66,3666,10.0
67,3667,8.0
68,3668,12.0
69,3669,11.0
70,3670,11.0
71,3671,4.0
72,3672,9.0
73,3673,10.0
74,3674,12.0
75,3675,13.0
76,3676,9.0
77,3677,11.0
78,3678,9.0
79,3679,10.0
80,3680,9.0
81,3681,11.0
82,3682,14.0
83,3683,8.0
84,3684,13.0
85,3685,14.0
86,3686,13.0
87,3687,8.0
88,3688,10.0
89,3689,14.0
90,3690,12.0
91,3691,8.0
92,3692,15.0
93,3693,12.0
94,3694,13.0
95,3695,14.0
96,3696,15.0
97,3697,11.0
98,3698,15.0
99,3699,15.0
100,3700,15.0
101,3701,15.0
102,3702,13.0
103,3703,14.0
104,3704,15.0
105,3705,12.0
106,3706,15.0
107,3707,15.0
108,3708,15.0
109,3709,14.0
110,3710,15.0
111,3711,15.0
112,3712,13.0
113,3713,15.0
114,3714,13.0
115,3715,13.0
116,3716,15.0
117,3717,14.0
118,3718,15.0
119,3719,15.0
120,3720,15.0
121,3721,10.0
122,3722,13.0
123,3723,13.0
124,3724,12.0
125,3725,10.0
126,3726,11.0
127,3727,12.0
128,3728,13.0
129,3729,11.0
130,3730,15.0
131,3731,15.0
132,3732,14.0
133,3733,15.0
134,3734,11.0
135,3735,8.0
136,3736,15.0
137,3737,15.0
138,3738,15.0
139,3739,8.0
140,3740,14.0
141,3741,10.0
142,3742,12.0
143,3743,15.0
144,3744,13.0
145,3745,14.0
146,3746,12.0
147,3747,11.0
148,3748,15.0
149,3749,15.0
150,3750,6.0
151,3751,9.0
152,3752,11.0
153,3753,11.0
154,3754,15.0
155,3755,11.0
156,3756,12.0
157,3757,12.0
158,3758,15.0
159,3759,15.0
