,index,UE3-CQI
0,7200,15.0
1,7201,15.0
2,7202,14.0
3,7203,13.0
4,7204,15.0
5,7205,15.0
6,7206,15.0
7,7207,13.0
8,7208,15.0
9,7209,15.0
10,7210,15.0
11,7211,15.0
12,7212,15.0
13,7213,15.0
14,7214,12.0
15,7215,15.0
16,7216,15.0
17,7217,15.0
18,7218,15.0
19,7219,15.0
20,7220,15.0
21,7221,15.0
22,7222,15.0
23,7223,9.0
24,7224,15.0
25,7225,15.0
26,7226,11.0
27,7227,10.0
28,7228,15.0
29,7229,12.0
30,7230,15.0
31,7231,12.0
32,7232,13.0
33,7233,15.0
34,7234,14.0
35,7235,12.0
36,7236,15.0
37,7237,15.0
38,7238,13.0
39,7239,15.0
40,7240,15.0
41,7241,14.0
42,7242,14.0
43,7243,13.0
44,7244,15.0
45,7245,13.0
46,7246,14.0
47,7247,15.0
48,7248,11.0
49,7249,14.0
50,7250,14.0
51,7251,14.0
52,7252,14.0
53,7253,15.0
54,7254,9.0
55,7255,12.0
56,7256,14.0
57,7257,15.0
58,7258,7.0
59,7259,12.0
60,7260,9.0
61,7261,5.0
62,7262,12.0
63,7263,6.0
64,7264,6.0
65,7265,15.0
66,7266,12.0
67,7267,10.0
68,7268,6.0
69,7269,9.0
70,7270,13.0
71,7271,12.0
72,7272,9.0
73,7273,13.0
74,7274,11.0
75,7275,12.0
76,7276,11.0
77,7277,13.0
78,7278,11.0
79,7279,13.0
80,7280,15.0
81,7281,10.0
82,7282,10.0
83,7283,15.0
84,7284,10.0
85,7285,6.0
86,7286,12.0
87,7287,9.0
88,7288,14.0
89,7289,15.0
90,7290,12.0
91,7291,14.0
92,7292,13.0
93,7293,13.0
94,7294,15.0
95,7295,15.0
96,7296,15.0
97,7297,15.0
98,7298,15.0
99,7299,15.0
100,7300,15.0
101,7301,9.0
102,7302,15.0
103,7303,15.0
104,7304,14.0
105,7305,11.0
106,7306,14.0
107,7307,15.0
108,7308,15.0
109,7309,11.0
110,7310,15.0
111,7311,15.0
112,7312,12.0
113,7313,12.0
114,7314,15.0
115,7315,10.0
116,7316,15.0
117,7317,15.0
118,7318,15.0
119,7319,15.0
120,7320,12.0
121,7321,15.0
122,7322,15.0
123,7323,15.0
124,7324,15.0
125,7325,15.0
126,7326,13.0
127,7327,11.0
128,7328,15.0
129,7329,15.0
130,7330,15.0
131,7331,15.0
132,7332,14.0
133,7333,15.0
134,7334,13.0
135,7335,15.0
136,7336,15.0
137,7337,15.0
138,7338,15.0
139,7339,12.0
140,7340,15.0
141,7341,15.0
142,7342,15.0
143,7343,14.0
144,7344,12.0
145,7345,15.0
146,7346,15.0
147,7347,14.0
148,7348,10.0
149,7349,14.0
150,7350,15.0
151,7351,10.0
152,7352,13.0
153,7353,15.0
154,7354,13.0
155,7355,15.0
156,7356,15.0
157,7357,15.0
158,7358,15.0
159,7359,15.0
160,7360,10.0
161,7361,14.0
162,7362,14.0
163,7363,15.0
164,7364,15.0
165,7365,12.0
166,7366,15.0
167,7367,14.0
168,7368,12.0
169,7369,15.0
170,7370,15.0
171,7371,15.0
172,7372,15.0
173,7373,15.0
174,7374,15.0
175,7375,15.0
176,7376,15.0
177,7377,14.0
178,7378,14.0
179,7379,15.0
180,7380,15.0
181,7381,15.0
182,7382,15.0
183,7383,15.0
184,7384,14.0
185,7385,15.0
186,7386,9.0
187,7387,15.0
188,7388,15.0
189,7389,15.0
190,7390,15.0
191,7391,15.0
192,7392,15.0
193,7393,15.0
194,7394,15.0
195,7395,15.0
196,7396,13.0
197,7397,10.0
198,7398,15.0
199,7399,13.0
200,7400,15.0
201,7401,15.0
202,7402,9.0
203,7403,15.0
204,7404,15.0
205,7405,15.0
206,7406,12.0
207,7407,15.0
208,7408,11.0
209,7409,15.0
210,7410,11.0
211,7411,11.0
212,7412,14.0
213,7413,15.0
214,7414,15.0
215,7415,6.0
216,7416,11.0
217,7417,15.0
218,7418,15.0
219,7419,15.0
220,7420,6.0
221,7421,4.0
222,7422,8.0
223,7423,10.0
224,7424,5.0
225,7425,9.0
226,7426,5.0
227,7427,8.0
228,7428,9.0
229,7429,13.0
230,7430,5.0
231,7431,4.0
232,7432,12.0
233,7433,15.0
234,7434,10.0
235,7435,11.0
236,7436,11.0
237,7437,12.0
238,7438,12.0
239,7439,15.0
240,7440,15.0
241,7441,12.0
242,7442,15.0
243,7443,11.0
244,7444,15.0
245,7445,15.0
246,7446,14.0
