,index,UE3-CQI
0,14400,10.0
1,14401,10.0
2,14402,7.0
3,14403,15.0
4,14404,7.0
5,14405,15.0
6,14406,15.0
7,14407,15.0
8,14408,15.0
9,14409,14.0
10,14410,11.0
11,14411,15.0
12,14412,13.0
13,14413,12.0
14,14414,8.0
15,14415,7.0
16,14416,15.0
17,14417,15.0
18,14418,15.0
19,14419,12.0
20,14420,11.0
21,14421,15.0
22,14422,14.0
23,14423,12.0
24,14424,15.0
25,14425,15.0
26,14426,15.0
27,14427,15.0
28,14428,15.0
29,14429,15.0
30,14430,14.0
31,14431,14.0
32,14432,12.0
33,14433,14.0
34,14434,15.0
35,14435,15.0
36,14436,15.0
37,14437,12.0
38,14438,15.0
39,14439,15.0
40,14440,10.0
41,14441,14.0
42,14442,15.0
43,14443,15.0
44,14444,13.0
45,14445,13.0
46,14446,15.0
47,14447,15.0
48,14448,12.0
49,14449,11.0
50,14450,15.0
51,14451,15.0
52,14452,15.0
53,14453,11.0
54,14454,12.0
55,14455,15.0
56,14456,15.0
57,14457,15.0
58,14458,10.0
59,14459,14.0
60,14460,15.0
61,14461,14.0
62,14462,15.0
63,14463,15.0
64,14464,12.0
65,14465,7.0
66,14466,13.0
67,14467,14.0
68,14468,15.0
69,14469,15.0
70,14470,15.0
71,14471,13.0
72,14472,15.0
73,14473,15.0
74,14474,14.0
75,14475,14.0
76,14476,15.0
77,14477,15.0
78,14478,15.0
79,14479,10.0
80,14480,14.0
81,14481,14.0
82,14482,15.0
83,14483,10.0
84,14484,10.0
85,14485,15.0
86,14486,11.0
87,14487,15.0
88,14488,15.0
89,14489,14.0
90,14490,13.0
91,14491,15.0
92,14492,13.0
93,14493,15.0
94,14494,11.0
95,14495,15.0
96,14496,15.0
97,14497,15.0
98,14498,15.0
99,14499,15.0
100,14500,15.0
101,14501,13.0
102,14502,15.0
103,14503,15.0
104,14504,14.0
105,14505,15.0
106,14506,15.0
107,14507,15.0
108,14508,14.0
109,14509,15.0
110,14510,15.0
111,14511,13.0
112,14512,15.0
113,14513,15.0
114,14514,13.0
115,14515,5.0
116,14516,12.0
117,14517,15.0
118,14518,15.0
119,14519,13.0
120,14520,15.0
121,14521,15.0
122,14522,15.0
123,14523,15.0
124,14524,15.0
125,14525,15.0
126,14526,15.0
127,14527,15.0
128,14528,10.0
129,14529,15.0
130,14530,15.0
131,14531,13.0
132,14532,15.0
133,14533,15.0
134,14534,15.0
135,14535,14.0
136,14536,13.0
137,14537,15.0
138,14538,15.0
139,14539,12.0
140,14540,15.0
141,14541,14.0
142,14542,15.0
143,14543,15.0
144,14544,15.0
145,14545,13.0
146,14546,8.0
147,14547,15.0
148,14548,9.0
149,14549,15.0
150,14550,8.0
151,14551,13.0
152,14552,11.0
153,14553,9.0
154,14554,10.0
155,14555,7.0
156,14556,14.0
157,14557,9.0
158,14558,5.0
159,14559,10.0
160,14560,7.0
161,14561,15.0
162,14562,7.0
163,14563,10.0
164,14564,15.0
165,14565,11.0
166,14566,11.0
167,14567,15.0
168,14568,10.0
169,14569,15.0
170,14570,14.0
171,14571,14.0
172,14572,15.0
173,14573,10.0
174,14574,8.0
175,14575,15.0
176,14576,5.0
177,14577,7.0
178,14578,11.0
179,14579,14.0
180,14580,14.0
181,14581,9.0
182,14582,14.0
183,14583,14.0
184,14584,15.0
185,14585,15.0
186,14586,12.0
187,14587,10.0
188,14588,15.0
189,14589,15.0
190,14590,14.0
191,14591,15.0
192,14592,15.0
193,14593,15.0
194,14594,15.0
195,14595,13.0
196,14596,15.0
197,14597,11.0
198,14598,15.0
199,14599,14.0
200,14600,15.0
201,14601,11.0
202,14602,15.0
203,14603,12.0
204,14604,15.0
205,14605,13.0
206,14606,15.0
207,14607,15.0
208,14608,15.0
209,14609,15.0
210,14610,15.0
211,14611,15.0
212,14612,15.0
213,14613,9.0
214,14614,15.0
215,14615,11.0
216,14616,13.0
217,14617,14.0
218,14618,15.0
219,14619,15.0
220,14620,15.0
221,14621,15.0
222,14622,15.0
223,14623,11.0
224,14624,13.0
225,14625,13.0
226,14626,15.0
227,14627,15.0
228,14628,15.0
229,14629,14.0
230,14630,14.0
231,14631,14.0
232,14632,15.0
233,14633,15.0
234,14634,15.0
235,14635,12.0
236,14636,14.0
237,14637,15.0
238,14638,11.0
239,14639,15.0
240,14640,14.0
241,14641,15.0
242,14642,7.0
243,14643,15.0
244,14644,10.0
245,14645,15.0
246,14646,15.0
247,14647,15.0
248,14648,15.0
249,14649,15.0
250,14650,12.0
251,14651,15.0
252,14652,15.0
253,14653,13.0
254,14654,15.0
255,14655,15.0
256,14656,15.0
257,14657,15.0
258,14658,15.0
259,14659,15.0
260,14660,11.0
261,14661,12.0
262,14662,14.0
263,14663,15.0
264,14664,15.0
265,14665,11.0
266,14666,14.0
267,14667,15.0
268,14668,15.0
269,14669,10.0
270,14670,14.0
271,14671,13.0
272,14672,15.0
273,14673,12.0
274,14674,15.0
275,14675,15.0
276,14676,15.0
277,14677,15.0
278,14678,11.0
279,14679,13.0
280,14680,12.0
281,14681,14.0
282,14682,14.0
283,14683,15.0
284,14684,12.0
285,14685,15.0
286,14686,15.0
287,14687,13.0
288,14688,8.0
289,14689,15.0
290,14690,15.0
291,14691,15.0
292,14692,9.0
293,14693,14.0
294,14694,11.0
295,14695,15.0
296,14696,11.0
297,14697,15.0
298,14698,15.0
299,14699,15.0
300,14700,15.0
301,14701,11.0
302,14702,15.0
303,14703,12.0
304,14704,12.0
305,14705,12.0
306,14706,13.0
307,14707,15.0
308,14708,15.0
309,14709,15.0
310,14710,9.0
311,14711,9.0
312,14712,8.0
313,14713,11.0
314,14714,12.0
315,14715,13.0
316,14716,11.0
317,14717,9.0
318,14718,10.0
319,14719,10.0
320,14720,11.0
321,14721,8.0
322,14722,14.0
323,14723,6.0
324,14724,14.0
325,14725,15.0
326,14726,14.0
327,14727,14.0
328,14728,5.0
329,14729,13.0
330,14730,15.0
331,14731,14.0
332,14732,15.0
333,14733,14.0
334,14734,14.0
335,14735,13.0
336,14736,15.0
337,14737,14.0
338,14738,8.0
339,14739,9.0
340,14740,15.0
341,14741,13.0
342,14742,15.0
343,14743,15.0
344,14744,13.0
345,14745,15.0
346,14746,15.0
347,14747,15.0
348,14748,15.0
349,14749,13.0
350,14750,10.0
351,14751,14.0
352,14752,15.0
353,14753,12.0
354,14754,15.0
355,14755,15.0
356,14756,15.0
357,14757,15.0
358,14758,14.0
359,14759,15.0
360,14760,12.0
361,14761,11.0
362,14762,13.0
363,14763,14.0
364,14764,15.0
365,14765,9.0
366,14766,15.0
367,14767,14.0
368,14768,15.0
369,14769,15.0
370,14770,14.0
371,14771,15.0
372,14772,13.0
373,14773,15.0
374,14774,15.0
375,14775,15.0
376,14776,14.0
377,14777,15.0
378,14778,14.0
379,14779,10.0
380,14780,15.0
381,14781,15.0
382,14782,15.0
383,14783,13.0
384,14784,15.0
385,14785,13.0
386,14786,15.0
387,14787,14.0
388,14788,10.0
389,14789,15.0
390,14790,15.0
391,14791,15.0
392,14792,15.0
393,14793,15.0
394,14794,15.0
395,14795,15.0
396,14796,15.0
397,14797,12.0
398,14798,11.0
399,14799,13.0
400,14800,15.0
401,14801,15.0
402,14802,15.0
403,14803,15.0
404,14804,15.0
405,14805,15.0
406,14806,14.0
407,14807,13.0
408,14808,15.0
409,14809,15.0
410,14810,15.0
411,14811,15.0
412,14812,15.0
413,14813,13.0
414,14814,12.0
415,14815,15.0
416,14816,11.0
417,14817,13.0
418,14818,15.0
419,14819,15.0
420,14820,15.0
421,14821,12.0
422,14822,14.0
423,14823,15.0
424,14824,15.0
425,14825,15.0
426,14826,15.0
427,14827,15.0
428,14828,6.0
429,14829,11.0
430,14830,15.0
431,14831,12.0
432,14832,15.0
433,14833,15.0
434,14834,11.0
435,14835,15.0
436,14836,12.0
437,14837,15.0
438,14838,12.0
439,14839,15.0
440,14840,15.0
441,14841,12.0
442,14842,12.0
443,14843,15.0
444,14844,15.0
445,14845,15.0
446,14846,15.0
447,14847,15.0
448,14848,15.0
449,14849,15.0
450,14850,15.0
451,14851,15.0
452,14852,15.0
453,14853,15.0
454,14854,14.0
455,14855,15.0
456,14856,13.0
457,14857,12.0
458,14858,15.0
459,14859,15.0
460,14860,13.0
461,14861,13.0
462,14862,12.0
463,14863,15.0
464,14864,12.0
465,14865,13.0
466,14866,14.0
467,14867,13.0
468,14868,11.0
469,14869,15.0
470,14870,12.0
471,14871,13.0
472,14872,6.0
473,14873,10.0
474,14874,10.0
475,14875,8.0
476,14876,10.0
477,14877,8.0
478,14878,12.0
479,14879,12.0
480,14880,12.0
481,14881,8.0
482,14882,8.0
483,14883,10.0
484,14884,8.0
485,14885,14.0
486,14886,9.0
487,14887,15.0
488,14888,15.0
489,14889,14.0
490,14890,7.0
491,14891,15.0
492,14892,15.0
493,14893,15.0
494,14894,15.0
495,14895,15.0
496,14896,13.0
497,14897,14.0
498,14898,13.0
499,14899,3.0
500,14900,7.0
501,14901,8.0
502,14902,9.0
503,14903,15.0
504,14904,12.0
505,14905,13.0
506,14906,15.0
507,14907,15.0
508,14908,15.0
509,14909,15.0
510,14910,11.0
511,14911,15.0
512,14912,11.0
513,14913,15.0
514,14914,12.0
515,14915,15.0
516,14916,14.0
517,14917,15.0
518,14918,15.0
519,14919,15.0
520,14920,12.0
521,14921,15.0
522,14922,11.0
523,14923,13.0
524,14924,8.0
525,14925,15.0
526,14926,14.0
527,14927,15.0
528,14928,11.0
529,14929,11.0
530,14930,11.0
531,14931,15.0
532,14932,15.0
533,14933,15.0
534,14934,15.0
535,14935,9.0
536,14936,13.0
537,14937,14.0
538,14938,15.0
539,14939,14.0
540,14940,11.0
541,14941,12.0
542,14942,9.0
543,14943,15.0
544,14944,15.0
545,14945,15.0
546,14946,13.0
547,14947,14.0
548,14948,14.0
549,14949,15.0
550,14950,15.0
551,14951,15.0
552,14952,12.0
553,14953,14.0
554,14954,15.0
555,14955,13.0
556,14956,15.0
557,14957,15.0
558,14958,15.0
559,14959,15.0
560,14960,11.0
561,14961,13.0
562,14962,15.0
563,14963,15.0
564,14964,15.0
565,14965,14.0
566,14966,15.0
567,14967,13.0
568,14968,15.0
569,14969,10.0
570,14970,15.0
571,14971,15.0
572,14972,10.0
573,14973,15.0
574,14974,13.0
575,14975,15.0
576,14976,15.0
577,14977,15.0
578,14978,12.0
579,14979,15.0
580,14980,15.0
581,14981,15.0
582,14982,12.0
583,14983,15.0
584,14984,13.0
585,14985,13.0
586,14986,15.0
587,14987,15.0
588,14988,15.0
589,14989,14.0
590,14990,13.0
591,14991,12.0
592,14992,14.0
593,14993,14.0
594,14994,14.0
595,14995,15.0
596,14996,15.0
597,14997,10.0
598,14998,15.0
599,14999,12.0
600,15000,15.0
601,15001,15.0
602,15002,14.0
603,15003,13.0
604,15004,15.0
605,15005,12.0
606,15006,15.0
607,15007,15.0
608,15008,15.0
609,15009,15.0
