,index,UE3-CQI
0,18000,13.0
1,18001,14.0
2,18002,15.0
3,18003,15.0
4,18004,15.0
5,18005,9.0
6,18006,14.0
7,18007,10.0
8,18008,14.0
9,18009,14.0
10,18010,15.0
11,18011,10.0
12,18012,12.0
13,18013,15.0
14,18014,12.0
15,18015,15.0
16,18016,11.0
17,18017,14.0
18,18018,15.0
19,18019,14.0
20,18020,15.0
21,18021,12.0
22,18022,15.0
23,18023,15.0
24,18024,12.0
25,18025,15.0
26,18026,15.0
27,18027,14.0
28,18028,12.0
29,18029,15.0
30,18030,14.0
31,18031,14.0
32,18032,11.0
33,18033,12.0
34,18034,12.0
35,18035,11.0
36,18036,15.0
37,18037,15.0
38,18038,15.0
39,18039,13.0
40,18040,15.0
41,18041,11.0
42,18042,15.0
43,18043,15.0
44,18044,15.0
45,18045,14.0
46,18046,11.0
47,18047,10.0
48,18048,15.0
49,18049,14.0
50,18050,15.0
51,18051,14.0
52,18052,15.0
53,18053,11.0
54,18054,12.0
55,18055,14.0
56,18056,12.0
57,18057,15.0
58,18058,15.0
59,18059,15.0
60,18060,14.0
61,18061,11.0
62,18062,15.0
63,18063,11.0
64,18064,12.0
65,18065,15.0
66,18066,11.0
67,18067,12.0
68,18068,15.0
69,18069,14.0
70,18070,12.0
71,18071,15.0
72,18072,15.0
73,18073,13.0
74,18074,15.0
75,18075,15.0
76,18076,15.0
77,18077,15.0
78,18078,15.0
79,18079,15.0
80,18080,10.0
81,18081,14.0
82,18082,15.0
83,18083,15.0
84,18084,12.0
85,18085,14.0
86,18086,11.0
87,18087,15.0
88,18088,13.0
89,18089,15.0
90,18090,15.0
91,18091,15.0
92,18092,15.0
93,18093,14.0
94,18094,13.0
95,18095,11.0
96,18096,15.0
97,18097,13.0
98,18098,15.0
99,18099,14.0
100,18100,15.0
101,18101,15.0
102,18102,12.0
103,18103,15.0
104,18104,15.0
105,18105,15.0
106,18106,15.0
107,18107,14.0
108,18108,13.0
109,18109,12.0
110,18110,10.0
111,18111,9.0
112,18112,9.0
113,18113,6.0
114,18114,11.0
115,18115,11.0
116,18116,9.0
117,18117,3.0
118,18118,10.0
119,18119,8.0
120,18120,15.0
121,18121,9.0
122,18122,9.0
123,18123,10.0
124,18124,9.0
125,18125,7.0
126,18126,5.0
127,18127,13.0
128,18128,9.0
129,18129,6.0
130,18130,11.0
131,18131,14.0
132,18132,13.0
133,18133,15.0
134,18134,13.0
135,18135,14.0
136,18136,15.0
137,18137,15.0
138,18138,15.0
139,18139,7.0
140,18140,12.0
141,18141,7.0
142,18142,14.0
143,18143,15.0
144,18144,12.0
145,18145,15.0
146,18146,15.0
147,18147,15.0
148,18148,12.0
149,18149,9.0
150,18150,15.0
151,18151,12.0
152,18152,9.0
153,18153,15.0
154,18154,15.0
155,18155,15.0
156,18156,15.0
157,18157,15.0
158,18158,13.0
159,18159,12.0
160,18160,15.0
161,18161,15.0
162,18162,15.0
163,18163,15.0
164,18164,15.0
165,18165,13.0
166,18166,13.0
167,18167,15.0
168,18168,15.0
169,18169,15.0
170,18170,13.0
171,18171,12.0
172,18172,15.0
173,18173,15.0
174,18174,15.0
175,18175,15.0
176,18176,10.0
177,18177,15.0
178,18178,15.0
179,18179,15.0
180,18180,15.0
181,18181,15.0
182,18182,10.0
183,18183,15.0
184,18184,12.0
185,18185,15.0
186,18186,15.0
187,18187,15.0
188,18188,14.0
189,18189,15.0
190,18190,15.0
191,18191,15.0
192,18192,15.0
193,18193,14.0
194,18194,10.0
195,18195,14.0
196,18196,15.0
197,18197,15.0
198,18198,9.0
199,18199,11.0
200,18200,15.0
201,18201,15.0
202,18202,15.0
203,18203,15.0
204,18204,15.0
205,18205,15.0
206,18206,15.0
207,18207,14.0
208,18208,13.0
209,18209,15.0
210,18210,13.0
211,18211,11.0
212,18212,15.0
213,18213,14.0
214,18214,13.0
215,18215,15.0
216,18216,15.0
217,18217,11.0
218,18218,7.0
219,18219,15.0
220,18220,15.0
221,18221,15.0
222,18222,12.0
223,18223,15.0
224,18224,15.0
225,18225,15.0
226,18226,15.0
227,18227,15.0
228,18228,12.0
229,18229,15.0
230,18230,13.0
231,18231,12.0
232,18232,14.0
233,18233,10.0
234,18234,15.0
235,18235,15.0
236,18236,15.0
237,18237,15.0
238,18238,11.0
239,18239,15.0
240,18240,13.0
241,18241,15.0
242,18242,15.0
243,18243,15.0
244,18244,13.0
245,18245,15.0
246,18246,15.0
247,18247,15.0
248,18248,15.0
249,18249,13.0
250,18250,14.0
251,18251,15.0
252,18252,10.0
253,18253,13.0
254,18254,9.0
255,18255,14.0
256,18256,15.0
257,18257,15.0
258,18258,15.0
259,18259,15.0
260,18260,15.0
261,18261,15.0
262,18262,15.0
263,18263,15.0
264,18264,14.0
265,18265,15.0
266,18266,15.0
267,18267,15.0
268,18268,10.0
269,18269,14.0
270,18270,15.0
271,18271,15.0
272,18272,13.0
273,18273,14.0
274,18274,11.0
275,18275,9.0
276,18276,8.0
277,18277,13.0
278,18278,12.0
279,18279,10.0
280,18280,9.0
281,18281,7.0
282,18282,12.0
283,18283,11.0
284,18284,7.0
285,18285,12.0
286,18286,15.0
287,18287,10.0
288,18288,8.0
289,18289,15.0
290,18290,14.0
291,18291,13.0
292,18292,11.0
293,18293,15.0
294,18294,11.0
295,18295,12.0
296,18296,14.0
297,18297,14.0
298,18298,14.0
299,18299,15.0
300,18300,15.0
301,18301,15.0
302,18302,11.0
303,18303,11.0
304,18304,13.0
305,18305,14.0
306,18306,10.0
307,18307,15.0
308,18308,11.0
309,18309,12.0
310,18310,15.0
311,18311,14.0
312,18312,13.0
313,18313,15.0
314,18314,10.0
315,18315,13.0
316,18316,15.0
317,18317,13.0
318,18318,15.0
319,18319,15.0
320,18320,9.0
321,18321,11.0
322,18322,15.0
323,18323,15.0
324,18324,15.0
325,18325,15.0
326,18326,13.0
327,18327,12.0
328,18328,15.0
329,18329,14.0
330,18330,14.0
331,18331,14.0
332,18332,15.0
333,18333,14.0
334,18334,13.0
335,18335,13.0
336,18336,12.0
337,18337,12.0
338,18338,11.0
339,18339,15.0
340,18340,15.0
341,18341,11.0
342,18342,15.0
343,18343,13.0
344,18344,15.0
345,18345,13.0
346,18346,14.0
347,18347,11.0
348,18348,12.0
349,18349,13.0
350,18350,15.0
351,18351,15.0
352,18352,15.0
353,18353,13.0
354,18354,14.0
355,18355,15.0
356,18356,15.0
357,18357,13.0
358,18358,15.0
359,18359,15.0
360,18360,15.0
361,18361,13.0
362,18362,15.0
363,18363,15.0
364,18364,12.0
365,18365,14.0
366,18366,13.0
367,18367,15.0
368,18368,11.0
369,18369,14.0
370,18370,14.0
371,18371,13.0
372,18372,14.0
373,18373,15.0
374,18374,13.0
375,18375,15.0
376,18376,14.0
377,18377,15.0
378,18378,10.0
379,18379,15.0
380,18380,15.0
381,18381,15.0
382,18382,15.0
383,18383,15.0
384,18384,12.0
385,18385,15.0
386,18386,15.0
387,18387,15.0
388,18388,15.0
389,18389,13.0
390,18390,9.0
