,index,UE3-CQI
0,39600,12.0
1,39601,9.0
2,39602,12.0
3,39603,10.0
4,39604,13.0
5,39605,11.0
6,39606,15.0
7,39607,15.0
8,39608,15.0
9,39609,15.0
10,39610,13.0
11,39611,15.0
12,39612,14.0
13,39613,12.0
14,39614,11.0
15,39615,10.0
16,39616,15.0
17,39617,15.0
18,39618,15.0
19,39619,15.0
20,39620,14.0
21,39621,13.0
22,39622,13.0
23,39623,15.0
24,39624,13.0
25,39625,15.0
26,39626,15.0
27,39627,15.0
28,39628,12.0
29,39629,15.0
30,39630,15.0
31,39631,13.0
32,39632,15.0
33,39633,15.0
34,39634,13.0
35,39635,15.0
36,39636,12.0
37,39637,12.0
38,39638,14.0
39,39639,15.0
40,39640,15.0
41,39641,15.0
42,39642,15.0
43,39643,10.0
44,39644,15.0
45,39645,15.0
46,39646,12.0
47,39647,15.0
48,39648,15.0
49,39649,15.0
50,39650,14.0
51,39651,15.0
52,39652,15.0
53,39653,15.0
54,39654,15.0
55,39655,13.0
56,39656,15.0
57,39657,13.0
58,39658,5.0
59,39659,9.0
60,39660,4.0
61,39661,8.0
62,39662,9.0
63,39663,7.0
64,39664,11.0
65,39665,9.0
66,39666,12.0
67,39667,12.0
68,39668,9.0
69,39669,14.0
70,39670,12.0
71,39671,12.0
72,39672,15.0
73,39673,15.0
74,39674,6.0
75,39675,11.0
76,39676,9.0
77,39677,14.0
78,39678,15.0
79,39679,15.0
80,39680,15.0
81,39681,15.0
82,39682,15.0
83,39683,15.0
84,39684,15.0
85,39685,8.0
86,39686,10.0
87,39687,12.0
88,39688,9.0
89,39689,15.0
90,39690,15.0
91,39691,15.0
92,39692,15.0
93,39693,15.0
94,39694,14.0
95,39695,7.0
96,39696,15.0
97,39697,15.0
98,39698,12.0
99,39699,15.0
100,39700,15.0
101,39701,13.0
102,39702,15.0
103,39703,15.0
104,39704,15.0
105,39705,15.0
106,39706,13.0
107,39707,15.0
108,39708,14.0
109,39709,14.0
110,39710,15.0
111,39711,11.0
112,39712,13.0
113,39713,15.0
114,39714,14.0
115,39715,15.0
116,39716,14.0
117,39717,11.0
118,39718,14.0
119,39719,15.0
120,39720,13.0
121,39721,15.0
122,39722,15.0
123,39723,15.0
124,39724,15.0
125,39725,15.0
126,39726,12.0
127,39727,15.0
128,39728,14.0
129,39729,8.0
130,39730,10.0
131,39731,15.0
132,39732,15.0
133,39733,15.0
134,39734,14.0
135,39735,12.0
136,39736,15.0
137,39737,11.0
138,39738,14.0
139,39739,15.0
140,39740,10.0
141,39741,14.0
142,39742,14.0
143,39743,11.0
144,39744,12.0
145,39745,15.0
146,39746,15.0
147,39747,14.0
148,39748,8.0
149,39749,11.0
150,39750,14.0
151,39751,15.0
152,39752,13.0
153,39753,15.0
154,39754,12.0
155,39755,15.0
156,39756,15.0
157,39757,15.0
158,39758,12.0
159,39759,15.0
160,39760,15.0
161,39761,7.0
162,39762,14.0
163,39763,11.0
164,39764,15.0
165,39765,15.0
166,39766,11.0
167,39767,14.0
168,39768,15.0
169,39769,13.0
170,39770,14.0
171,39771,13.0
172,39772,13.0
173,39773,15.0
174,39774,9.0
175,39775,15.0
176,39776,12.0
177,39777,10.0
178,39778,15.0
179,39779,15.0
180,39780,15.0
181,39781,15.0
182,39782,15.0
183,39783,11.0
184,39784,15.0
185,39785,14.0
186,39786,15.0
187,39787,9.0
188,39788,15.0
189,39789,13.0
190,39790,15.0
191,39791,13.0
192,39792,11.0
193,39793,13.0
194,39794,15.0
195,39795,12.0
196,39796,15.0
197,39797,15.0
198,39798,13.0
199,39799,15.0
200,39800,15.0
201,39801,12.0
202,39802,12.0
203,39803,15.0
204,39804,10.0
205,39805,15.0
206,39806,13.0
207,39807,15.0
208,39808,12.0
209,39809,13.0
210,39810,13.0
211,39811,15.0
212,39812,15.0
213,39813,15.0
214,39814,10.0
215,39815,12.0
216,39816,13.0
217,39817,14.0
218,39818,14.0
219,39819,9.0
220,39820,7.0
221,39821,9.0
222,39822,13.0
223,39823,11.0
224,39824,13.0
225,39825,11.0
226,39826,11.0
227,39827,11.0
228,39828,11.0
229,39829,8.0
230,39830,11.0
231,39831,8.0
232,39832,14.0
233,39833,15.0
234,39834,10.0
235,39835,14.0
236,39836,11.0
237,39837,13.0
238,39838,12.0
239,39839,15.0
240,39840,15.0
241,39841,15.0
242,39842,15.0
243,39843,14.0
244,39844,15.0
245,39845,15.0
246,39846,13.0
247,39847,11.0
248,39848,6.0
249,39849,14.0
250,39850,15.0
251,39851,14.0
252,39852,15.0
253,39853,14.0
254,39854,15.0
255,39855,15.0
256,39856,14.0
257,39857,13.0
258,39858,15.0
259,39859,15.0
260,39860,12.0
261,39861,13.0
262,39862,15.0
263,39863,12.0
264,39864,15.0
265,39865,15.0
266,39866,11.0
267,39867,15.0
268,39868,15.0
269,39869,12.0
270,39870,15.0
271,39871,15.0
272,39872,15.0
273,39873,10.0
274,39874,12.0
275,39875,14.0
276,39876,13.0
277,39877,15.0
278,39878,11.0
279,39879,15.0
280,39880,15.0
281,39881,15.0
282,39882,12.0
283,39883,11.0
284,39884,15.0
285,39885,10.0
286,39886,13.0
287,39887,14.0
288,39888,15.0
289,39889,15.0
290,39890,15.0
291,39891,15.0
292,39892,15.0
293,39893,14.0
294,39894,15.0
295,39895,13.0
296,39896,15.0
297,39897,15.0
298,39898,15.0
299,39899,13.0
300,39900,14.0
301,39901,10.0
302,39902,15.0
303,39903,15.0
304,39904,14.0
305,39905,15.0
306,39906,15.0
307,39907,15.0
308,39908,15.0
309,39909,14.0
310,39910,13.0
311,39911,11.0
312,39912,15.0
313,39913,15.0
314,39914,15.0
315,39915,15.0
316,39916,15.0
317,39917,14.0
318,39918,15.0
319,39919,15.0
320,39920,15.0
321,39921,13.0
322,39922,15.0
323,39923,14.0
324,39924,12.0
325,39925,15.0
326,39926,14.0
327,39927,15.0
328,39928,15.0
329,39929,9.0
330,39930,14.0
331,39931,15.0
332,39932,12.0
333,39933,11.0
334,39934,15.0
335,39935,9.0
336,39936,15.0
337,39937,15.0
338,39938,15.0
339,39939,14.0
340,39940,10.0
341,39941,15.0
342,39942,9.0
343,39943,14.0
344,39944,14.0
345,39945,15.0
346,39946,15.0
347,39947,15.0
348,39948,12.0
349,39949,14.0
350,39950,15.0
351,39951,15.0
352,39952,15.0
353,39953,15.0
354,39954,15.0
355,39955,15.0
356,39956,15.0
357,39957,15.0
358,39958,15.0
359,39959,15.0
360,39960,14.0
361,39961,15.0
362,39962,14.0
363,39963,15.0
364,39964,14.0
365,39965,12.0
366,39966,15.0
367,39967,13.0
368,39968,13.0
369,39969,9.0
370,39970,15.0
371,39971,15.0
372,39972,15.0
373,39973,13.0
374,39974,15.0
375,39975,14.0
376,39976,15.0
377,39977,15.0
378,39978,15.0
379,39979,15.0
380,39980,15.0
381,39981,15.0
382,39982,8.0
383,39983,7.0
384,39984,5.0
385,39985,11.0
386,39986,15.0
387,39987,6.0
388,39988,8.0
389,39989,15.0
390,39990,13.0
391,39991,9.0
392,39992,14.0
393,39993,8.0
394,39994,13.0
395,39995,8.0
396,39996,12.0
397,39997,14.0
398,39998,12.0
399,39999,13.0
400,40000,11.0
401,40001,15.0
402,40002,15.0
403,40003,13.0
404,40004,12.0
405,40005,15.0
406,40006,15.0
407,40007,15.0
408,40008,13.0
409,40009,7.0
410,40010,6.0
411,40011,8.0
412,40012,7.0
413,40013,15.0
414,40014,15.0
415,40015,15.0
416,40016,13.0
417,40017,15.0
418,40018,15.0
419,40019,15.0
420,40020,11.0
421,40021,12.0
422,40022,15.0
423,40023,15.0
424,40024,15.0
425,40025,15.0
426,40026,9.0
427,40027,15.0
428,40028,15.0
429,40029,15.0
430,40030,13.0
431,40031,15.0
432,40032,15.0
433,40033,11.0
434,40034,14.0
435,40035,15.0
436,40036,14.0
437,40037,15.0
438,40038,15.0
439,40039,15.0
440,40040,15.0
441,40041,8.0
442,40042,11.0
443,40043,14.0
444,40044,14.0
445,40045,14.0
446,40046,15.0
447,40047,15.0
448,40048,15.0
449,40049,14.0
450,40050,15.0
451,40051,15.0
452,40052,14.0
453,40053,15.0
454,40054,13.0
455,40055,14.0
456,40056,14.0
457,40057,15.0
458,40058,15.0
459,40059,14.0
460,40060,15.0
461,40061,14.0
462,40062,15.0
463,40063,10.0
464,40064,15.0
465,40065,9.0
466,40066,15.0
467,40067,14.0
468,40068,15.0
469,40069,8.0
470,40070,15.0
471,40071,15.0
472,40072,11.0
473,40073,15.0
474,40074,13.0
475,40075,15.0
476,40076,15.0
477,40077,14.0
478,40078,10.0
479,40079,9.0
480,40080,15.0
481,40081,15.0
482,40082,14.0
483,40083,15.0
484,40084,15.0
485,40085,15.0
486,40086,15.0
487,40087,14.0
488,40088,14.0
489,40089,14.0
490,40090,15.0
491,40091,15.0
492,40092,15.0
493,40093,15.0
494,40094,13.0
495,40095,14.0
496,40096,15.0
497,40097,15.0
498,40098,11.0
499,40099,12.0
500,40100,11.0
501,40101,15.0
502,40102,14.0
503,40103,12.0
504,40104,7.0
505,40105,15.0
506,40106,15.0
507,40107,14.0
508,40108,15.0
509,40109,14.0
510,40110,11.0
511,40111,15.0
512,40112,15.0
513,40113,15.0
514,40114,15.0
515,40115,15.0
516,40116,14.0
517,40117,15.0
518,40118,15.0
519,40119,15.0
520,40120,15.0
521,40121,14.0
522,40122,15.0
523,40123,15.0
524,40124,13.0
525,40125,14.0
526,40126,15.0
527,40127,15.0
528,40128,15.0
529,40129,14.0
530,40130,14.0
531,40131,15.0
532,40132,15.0
533,40133,15.0
534,40134,15.0
535,40135,15.0
536,40136,15.0
537,40137,12.0
538,40138,13.0
539,40139,13.0
540,40140,13.0
541,40141,15.0
542,40142,15.0
543,40143,11.0
544,40144,12.0
545,40145,3.0
546,40146,6.0
547,40147,10.0
548,40148,7.0
549,40149,11.0
550,40150,8.0
551,40151,12.0
552,40152,11.0
553,40153,12.0
554,40154,5.0
555,40155,14.0
556,40156,14.0
557,40157,15.0
558,40158,11.0
559,40159,13.0
560,40160,9.0
561,40161,9.0
562,40162,12.0
563,40163,15.0
564,40164,15.0
565,40165,13.0
566,40166,12.0
567,40167,14.0
568,40168,13.0
569,40169,8.0
570,40170,14.0
571,40171,8.0
572,40172,14.0
