,index,UE3-CQI
0,28800,15.0
1,28801,14.0
2,28802,15.0
3,28803,15.0
4,28804,5.0
5,28805,14.0
6,28806,5.0
7,28807,13.0
8,28808,8.0
9,28809,9.0
10,28810,6.0
11,28811,15.0
12,28812,9.0
13,28813,11.0
14,28814,10.0
15,28815,9.0
16,28816,12.0
17,28817,15.0
18,28818,12.0
19,28819,15.0
20,28820,8.0
21,28821,15.0
22,28822,7.0
23,28823,15.0
24,28824,15.0
25,28825,14.0
26,28826,13.0
27,28827,10.0
28,28828,15.0
29,28829,15.0
30,28830,14.0
31,28831,8.0
32,28832,10.0
33,28833,9.0
34,28834,13.0
35,28835,13.0
36,28836,12.0
37,28837,15.0
38,28838,15.0
39,28839,15.0
40,28840,15.0
41,28841,12.0
42,28842,15.0
43,28843,10.0
44,28844,12.0
45,28845,11.0
46,28846,11.0
47,28847,12.0
48,28848,15.0
49,28849,15.0
50,28850,13.0
51,28851,15.0
52,28852,13.0
53,28853,12.0
54,28854,15.0
55,28855,15.0
56,28856,15.0
57,28857,13.0
58,28858,14.0
59,28859,10.0
60,28860,14.0
61,28861,15.0
62,28862,15.0
63,28863,12.0
64,28864,14.0
65,28865,15.0
66,28866,15.0
67,28867,15.0
68,28868,12.0
69,28869,15.0
70,28870,14.0
71,28871,15.0
72,28872,11.0
73,28873,15.0
74,28874,15.0
75,28875,15.0
76,28876,14.0
77,28877,11.0
78,28878,12.0
79,28879,7.0
80,28880,15.0
81,28881,15.0
82,28882,15.0
83,28883,11.0
84,28884,15.0
85,28885,15.0
86,28886,15.0
87,28887,15.0
88,28888,15.0
89,28889,15.0
90,28890,15.0
91,28891,13.0
92,28892,14.0
93,28893,15.0
94,28894,13.0
95,28895,15.0
96,28896,13.0
97,28897,15.0
98,28898,12.0
99,28899,15.0
100,28900,15.0
101,28901,13.0
102,28902,11.0
103,28903,15.0
104,28904,15.0
105,28905,15.0
106,28906,15.0
107,28907,15.0
108,28908,15.0
109,28909,15.0
110,28910,13.0
111,28911,13.0
112,28912,15.0
113,28913,15.0
114,28914,15.0
115,28915,15.0
116,28916,12.0
117,28917,15.0
118,28918,15.0
119,28919,14.0
120,28920,12.0
121,28921,13.0
122,28922,15.0
123,28923,11.0
124,28924,15.0
125,28925,15.0
126,28926,11.0
127,28927,15.0
128,28928,15.0
129,28929,15.0
130,28930,15.0
131,28931,15.0
132,28932,13.0
133,28933,14.0
134,28934,15.0
135,28935,15.0
136,28936,14.0
137,28937,15.0
138,28938,14.0
139,28939,12.0
140,28940,15.0
141,28941,15.0
142,28942,15.0
143,28943,12.0
144,28944,14.0
145,28945,9.0
146,28946,14.0
